hs6,carbon_intensity
845611,0.000567077230214008
845612,0.000567077230214008
845640,0.000567077230214008
845690,0.000567077230214008
847141,0.000567077230214008
847149,0.000567077230214008
847150,0.000567077230214008
847290,0.000567077230214008
847310,0.000567077230214008
847340,0.000567077230214008
848620,0.000567077230214008
848690,0.000567077230214008
850870,0.000567077230214008
850890,0.000567077230214008
851790,0.000567077230214008
852830,0.000567077230214008
852849,0.000567077230214008
852852,0.000567077230214008
852859,0.000567077230214008
852869,0.000567077230214008
852990,0.000567077230214008
854212,0.000567077230214008
854239,0.000567077230214008
900990,0.000567077230214008
900991,0.000567077230214008
900992,0.000567077230214008
900993,0.000567077230214008
900999,0.000567077230214008
901050,0.000567077230214008
901790,0.000567077230214008
902690,0.000567077230214008
903190,0.000567077230214008
903300,0.000567077230214008
950450,0.000567077230214008
481810,0.000165313127901089
481820,0.000165313127901089
481830,0.000165313127901089
481840,0.000165313127901089
481850,0.000165313127901089
481890,0.000165313127901089
482360,0.000165313127901089
482361,0.000165313127901089
482369,0.000165313127901089
560110,0.000165313127901089
560121,0.000165313127901089
560122,0.000165313127901089
560129,0.000165313127901089
560130,0.000165313127901089
961900,0.000165313127901089
271000,0.000176385533520131
271011,0.000176385533520131
271012,0.000176385533520131
271019,0.000176385533520131
271020,0.000176385533520131
271091,0.000176385533520131
271099,0.000176385533520131
271210,0.000176385533520131
271220,0.000176385533520131
271290,0.000176385533520131
271311,0.000176385533520131
271312,0.000176385533520131
271320,0.000176385533520131
271390,0.000176385533520131
280410,0.0013406349310581
280421,0.0013406349310581
280430,0.0013406349310581
280440,0.0013406349310581
281121,0.0013406349310581
281129,0.0013406349310581
281700,0.000484598133907646
282110,0.000484598133907646
282120,0.000484598133907646
282200,0.000484598133907646
282300,0.000484598133907646
282570,0.000484598133907646
282580,0.000484598133907646
320110,0.000484598133907646
