buyer,seller_nace4d,year,n_suppliers,total_sales_in_year
233C29FA2E67D9E99661CF7ABDF39D6AC6BAEC0D61A8BF7ACA5B2A341DB24E7D,4671,2021,1,404.21
DDEC1F035485958FD3F89FB1EDC9309CDEF6D17E4C23C76928CBBEF8FE17E947,4671,2021,1,2717.42
CC65917C7CF2644290617174C31B7E8C05CA4EEDE602B3AA5F2FD2587CA1468C,4671,2021,2,109263.57
C4F606904026E86DAACB847D0D96B50C0ECFC7B858E2B2509602AD8DA11C474E,4671,2021,1,82759.13
0917C1D5A1B37A34F95CBB7C7A885D27232F6928EB2BA4EA6FE7B5F2D31988DD,4671,2021,1,145493.06
F8F1FAA7804D5A5B8495B44A8586C93F19689545D2D96B5CBBB19221519EC076,4671,2021,4,371953.68
1E44CC52285B69623C9CCB062BA9A78BAB4DD82BD18FFAC411FB7B652E5DB487,4671,2021,1,82374.06
EDD882111F78B7A2F97856D89A3CE0B69F47D22E439CE75BACA00216DED4F059,4671,2021,2,95258.36
36D604025EEC71C36CB5361344F1530F3761E8AA95264AE8096FC819D775ACBA,4671,2021,1,4235.61
E13616454E4BF3380DD212D13614225515EF33F6F9CFECA55E3C83D914B311D0,4671,2021,1,2351.36
876954D4F99EFA2A00372F268DC326F87155A71623FBF35CCB7EA0F9B4ECFA19,4671,2021,1,9869.6
6DF6FD750AA2D67C2FB15D06A63C0321D1BBE5A3AB2AF038C453EFD0BDD605CD,4671,2021,3,84860.11
6371BA2FF54724755C5C1CEAFC819C6D6E837562856F99423DF37E607DDA7B0E,4671,2021,1,3276.93
DF7BBA40BFE558C6594E55BBBCF3EC01A70ED7E236ADAA257F12A36B78A822AA,4671,2021,2,34004.61
C06D33D9350C937D9CD212560266BBF2E5523EA1FCADF90243922D09F4E9C316,4671,2021,1,24706.96
FC4AE98C7B34107D9C2D619F5C3FCCE32D8F508143301A9110C614F4CE1CF8D8,4671,2021,1,455
93E844FE1AC70363ACC25C875A81A3C2EE7ED2364EA24705F5D877FBB5C4CEE8,4671,2021,1,433788.96
EA58F81D7933DEF2C0CEA9447855275371514398BDB033659471FCEA500668FF,4671,2021,1,1921.82
94017B9E62CF2DD7184E06909A4451225FEEB88ED86B19429927E7E0CE36D9AA,4671,2021,1,1845.44
26447DF141F5D46256F23A2E3F92F38974CB73D026F90B39B34FFF5CE64E1359,4671,2021,1,21193.45
DCF3F0DD9DF652FC8B064F143BE61B6316597A64B4E743D24B0030BAF9B79803,4671,2021,2,52304.52
19D0C27E90DE05558674786A9E5A3A6FA7E77A22D3A5BE19D32C9563E05F8B60,4671,2021,2,90233.21
142E02E3080113F55F5DFC72C3F58F9BA2BD0416167FFB238010B0AC98BD4C07,4671,2021,1,35580.97
D8643539F683D2919709F169EBE155338BB5D14E51480C64FD6D4B47D8F6C55B,4671,2021,1,6998.06
A0B44CF8258D0A44D27D379D0CD4B5D173FC1457A2B18D84A999423522AED2D2,4671,2021,2,1534304.75
3E3B4F46B106CE29E3C1F78D77C75FCF3439DB1A69C12E86777870BA2FF96AFE,4671,2021,1,25052.36
FCD37ABB3691F4DF160B7FB2E94F9BC0F09B83F30421EB3B4A5079DB3667E4F5,4671,2021,1,313.84
D36325E8470FDFBA1943CB11B35557CCBF9BE43E71FF12B3B105D8678080471A,4671,2021,2,21878.51
7C0AD96AD9FC7ABFBE2CEB54EC9D85D6422987AAA52FB884962558B11F8762A2,4671,2021,2,37852.71
56EFDC840CCD791E647947091004EE52848F068A5E22FB3F4957C1B101B30BA3,4671,2021,1,1151.74
7EFE1CA1294EB0C59D7BA332E4CA3CC2CCB59DF64A4442FBEBD39510E314C4EB,4671,2021,1,3274.3
99E26BB9B6E158D0AC3F0C705D8694A3B445952A88A96EC04FFBF169FAD16015,4671,2021,1,731.2
D749BF3B9FE8D88AD3E2F9A55DC524F569CF731CBF8E9DB194788F50F76F6EA3,4671,2021,1,10430.22
13C2663EE59EAD1B5F7A1280773CB0DDEA378BFADF6839F3A711C53EB7B00614,4671,2021,1,7375.64
E35EB3DF7481CB27FAECC8524A2C175BAA27903FD60BB38491FC7136CB1D2522,4671,2021,1,3220.08
B0930165FBBB06212FA618CDACF48BCD90D9F97D6D59E4B61B2F5354E62EF329,4671,2021,1,11016.5
5A8D2813233B37BD9B2281904699D993F54A41E6754B516C5131435FD4EB280B,4671,2021,1,69905.5
B8C90138395AC3A7DFFCC169188EC4551A9DE1F8CC8DAACD6DD4A77433AB3C51,4671,2021,1,12366.48
CCB5EA9562B416C6ED6C01741084ED901E8D2DB7C6696C385FC9D2118B26A43E,4671,2021,2,85913.9
0BDFE5EAA496435F87A696788887950D9BD6AA745A2C6C95533B08641C33E65D,4671,2021,1,488.79
FD12209A19E747763B3DE58515169E46354235071C2DE6D716CDDF826D8DFC7A,4671,2021,1,1482
A95CC3E6D56313E797B3CE6AEE6F40636D13BF9904A1A54BD9E6811522F7EF5C,4671,2021,1,2846
AB9BC93AC715C1570746009D53868D43617253BF75BEEA5E90D1B6C1747E40DB,4671,2021,3,3254
674CD030427E12F2FF7E05A9B61172EC4428AD97AA19296AF120B0B48F9F5A1C,4671,2021,1,19191.86
0AFDA5600C5689E10A8202D92A4A682B1FB99F43FD7431989ABF246906DF5C24,4671,2021,1,9845.05
BB137937773E0C72F137BCFF7E230688DB583482A9563BFF037CE4FFF9F60CE8,4671,2021,1,21479.83
DAEA45B1C32A96BEF3B14822D96C2FE56C613857921FE02B9603218C0CB7CEF2,4671,2021,1,250965.63
1DF9568A6A423952768C45FC6F2650E3BCBC951B296CEB9C82A36E484A526A25,4671,2021,1,563.68
25CE8A50D359841FDD4DC7531B3562F57BB43B3ADBE436B67EB54FC4132C8DAB,4671,2021,1,3977.34
183F1E564D42E14DA8B332ADEE33E90CF1B0D0881AC90B062306F90D5DB30467,4671,2021,1,1219.74
11A6D6906B7BF707D32007EC6B9DA745ED4135FED8AB78041D8646011FE36125,4671,2021,1,324.96
A5F42954DC270F82BFCBF96E16AED6D073EC39BFFBC3C7FA91B568085B73F10C,4671,2021,1,24130.24
E1D0873440E30DFF8FAC569166940F89CD81DE2C97A2A5955EC6F1FF707972F6,4671,2021,1,441.83
FEEB72045B9C8E1D1E438797096A98DC8041A48A1AE7399FE650621711D8BAB3,4671,2021,1,13686.12
D34866062027853899C25DDBC1BA002EF010C8A7D952EE6E14C22AE1EFDEC1F7,4671,2021,1,910.58
33483FA6022296A4E8D71EDB4725B0BDBAEE02EB5AE32EBC6E886BB08FD712E0,4671,2021,1,4325.32
271DC50A97289FE0C3D5771555F1AA8618668ED734206D1F0E9C02DCD54190FB,4671,2021,1,1449.48
1E9AFCCFC2BEB1136C929DD46B6D15743F76A4DE734C2977D9C9BE1F6C01766D,4671,2021,1,7842.08
5A024A8627257DC841CA2C523B09EBBB0D8102F6BD7E92CE82D83C87F37E1B27,4671,2021,1,4882.64
62D005AB2B8B907E6925352323EC1725DD28EA98C257E877A32A88F87A2FFF66,4671,2021,1,1976.16
AFCFAC2CC37741503432E297BB01923FD6D597D1DA1DDE441FA5DDCA0EA241D3,4671,2021,1,33712.52
86A3660C3646836E6BC350620DDEB228BABAE2CB6360E929CEBBA09AF23278CA,4671,2021,1,5547.57
494441FB26A91DD14C6FB7489525F45A99D4C9B06693ECA2491D88899BD6C561,4671,2021,3,272099.73
8BBFB39DC7EFEABCAAAE4C1C128E75786404570EDB0E7B2BB0DFA487AA901874,4671,2021,1,1798.23
78D0718F83A208A556F0A97F775B3ECF9A5B4C0FCB53B7DD3C4E1E221D7D9295,4671,2021,2,8899.75
A917DF5AF099BA7EE6EB68360D5EBF6E85FACB8366D2BCDA656653F34B9EC406,4671,2021,2,18209.22
E31985C99ABA51B8AF526441D008FCDD01B7E72F187BF2636115F0F2BFBA3081,4671,2021,2,4158.08
9DE3B42B2BB733F27CD4875E1BE7F5002BCA4F9D0F0A95352182870714281500,4671,2021,1,141847.42
D2EEAED8D0666B892B32F9E6C9A57311D20694FB9900400C020B25245005F6EA,4671,2021,2,16183
51711B688C34CF8E5E36B602813AEF099B25EF23D5C5E9DDBCC0A8708A4CD823,4671,2021,1,141534.96
7AC15CAAC97625B385477A1F6A28C0F58024D0D5466028E0A78ACAFF205D0AA4,4671,2021,1,37909.07
32424075741922469453FAD31C3E5A3FC8FB96E6E14ACF83BA40B2F0B4770F80,4671,2021,1,12066.21
CBFD677240661AE9E5C65007B862388489F95881073B1F21CC0112B572C42F7C,4671,2021,3,127293.02
4AC00C83D98E466FB741ACC01CDB6754F558854872499BB3CD1BCD43EA3EE823,4671,2021,2,23696.23
E9178E845B09F89939C8E5085FC0C2821B3251D7F65EB128CA34132B682F5423,4671,2021,2,100536.79
6854DA9859C37927F4019AACD32C75C31AD6F02AF47E932DF02F759931F0E951,4671,2021,1,65489.94
25E712961A61C8E1F564C09690993ECE21603E84BDFB59A05BAE9BB1927C402E,4671,2021,2,31326.24
EE591F1EDCC74933F6E7D2A2A808F3657954303BF7E6B59CD0D3B790E17DB966,4671,2021,1,808.5
035CBC50BAA9F51750D5267F66949E7C978592125DF630D7C4C9159BB0F9A4BF,4671,2021,1,2687.85
2294365D71122CB9D08CC7779AF31FA8F7CAE29198D607A67E850DC680C5E51D,4671,2021,1,1696.32
BD5734795A3424031D5325971805923C039AA6DA2630EEAE708EE682374F85B4,4671,2021,2,25641.39
ACD51ABDE76CF4ECF54957E6C2CA90C65F4BB2CB52A228B1D5E0867E9E5BD250,4671,2021,1,12826.45
6FD8DF79C130AAC4F854930CC00B7643DA68D62B5DF3FE1865BD2BE533F12B78,4671,2021,1,109013.1
94EB372F799E991E19BD6837EB1414CF0E4BD897D42C4FFA85E8C6E16270884B,4671,2021,1,639.82
1570AB16CF4752642A2BDB9D493E8F48C95106903DA755ACA9B1B6156BD1F6E1,4671,2021,1,3836.92
4356F4371918FF48677CBB0AAB6CE5008DCB4777B1C38E7C8312F85C5B0BB282,4671,2021,1,21237.43
D315828AC18D8755D2B5C6B69A33F516B32206C1C3C17F9E2D5085CAAF48BC5B,4671,2021,2,2597.03
CEAFEED3ED05C91D74CE8DE261F351A2E56F47B769FB316D5F0B6434FC4795A3,4671,2021,1,14930.82
554F8B91FB0A310F564967D2441292C1FA0896637FCF22CB9A2EEC8A83C7ECCE,4671,2021,1,1406.25
538CAAFAC12CA0AC3883C6F04A57005258D298C238B59C6F0D4657D3D3A1EC10,4671,2021,1,64492.73
D7B7D1B66256F777D1B047A6F8E48429FAB7B6A842288202A71CABDABA0F1BF0,4671,2021,1,306.07
B5CE021727B84BA4B2DF5BC0513C64B2989FB600D8DB137302D1F8CE86E35A09,4671,2021,1,266293.04
6E2DA6C8D9373AEEB7D5BE634E74EB0005EDFAC2F2B7AF6A07F291AC79FAC071,4671,2021,1,16335.23
29ED4EDA06C6CA3EB237686CBD7B620DD2B42A15418C3B14A3D1346BFC9A43EF,4671,2021,1,297.84
E5393A78E7F59EE4884DBF9D01E69C9E535A7F7C8E3831C4E2024F15E347DFF4,4671,2021,1,18505.01
1107B8FCF7E134075A6D548EB729E4E49D9F2D0AE7C4640EB964CF1DC74211E2,4671,2021,1,3638.92
0C70089416C7FB68B63409A154CC0BB233AAF037164EF5B1A618F6C8F24DCC97,4671,2021,1,297.92
5023967F6A5DAB45D260498ED1D11B9FB21443D3D7D458F16C8CAA6714A108D5,4671,2021,1,1286.8
29ABADCD94694FF9BA010F964CD5CE06A6DEE38CC4C2F293243AC595A22C784D,4671,2021,1,308.07
6516826595915740CC892F966C0242342E4497B234C4E1145A43EBE68936079F,4671,2021,1,263.23
13F626FCEEB1FD59AD5B43240916375573AC6AB3BA3E06035D546F6114C3CDD5,4671,2021,1,36109.95
E960E6FEE8969FB7389229FEC9909A4AE8924C8D288A1D7C78D5252939037603,4671,2021,1,6631.25
ADFF18A56167B77F87D8DF548BEF8C5F4AD4A774572E8E8D206E19659C2B9246,4671,2021,1,485.88
D1C399A749E1848564C1C6DA9CE03698F8768596B646A7A60C42AFBB07E8667A,4671,2021,1,100598.44
798294CF36CF2BBD5FE5C29BC2C449FD8776799CE16E9E49D018988A361D5DA9,4671,2021,1,464.3
40373FF2604A156C93922C1CDE8C3D74A3B4CAC9C582D5C77BE7882A04E44797,4671,2021,1,61482.07
4E78F96F43D616DE06C6BB0411A5047F6916476BB140C5570D88747512330436,4671,2021,1,42449.17
19D6D465F1F2B86AD0A01FAE0259C3FAB9C52BEA4195364DB04F0651BDC0F4D4,4671,2021,1,12385.53
551E66F4044F6F3377A7FB890EB305C5002928018145FE186BFA055754ED4C6E,4671,2021,1,721.84
533BBA4DC6FCB4A7B7C4F5D7FB5A6FEAD09E8542D945DB3E09F51FE78B95B797,4671,2021,1,4223.87
EA1B2625F236F386C8047A4FF05EEFA589BC2737825902CB44BC003C61070512,4671,2021,1,1466.61
BFB2B209F6473117FE5EEBAEB917D21F77BA0B1268B3FAD8C50BAABE8C22277F,4671,2021,2,5875.88
F76920A30FE8F9AD1FFDF6E98056454FEE59BC810106FE71D08154DD62EEDCBD,4671,2021,1,1130.88
A7E4D6C8E4978F81C59A9CE76EFE1AB662AA0F95691E0D49AD6026B12053E721,4671,2021,2,99560.03
A405944F2300FF1401BE3EE7ECDCDC7B86E83CAC9354305CED6A763AD70D74A9,4671,2021,1,27842.03
0170D826B820D5D853FC82D869955980DB295EFF3DFDE01BACEC2DC258087BE3,4671,2021,1,11031.28
52B1C2E21C26CA36EBDBE57AD04719B3655CAA2C95F9A8BBD9501644C81735FB,4671,2021,1,162791.9
B36C43C45C55605787F7D321239276027F445F4E25170C4AAC46F94898667528,4671,2021,1,2338.57
3A7D879A333471C2B50A4E28A789D8EE77BD61DAE2345D29A8339492CFB86E19,4671,2021,1,12447.41
C310178258B4139A7D17BC8714914AA67586E73C93AC2A8F445559FFD2F0C459,4671,2021,1,281.84
F5F6B3AA502DE54F1C86721D60D7DE6FD6915E2DB3BF7042F655A5811A3A6594,4671,2021,1,587.68
512B523BAAB68122413CE941FF357533EC82BDA7FBAF7AF7958402F5B1A8B167,4671,2021,1,9831.19
0AD9ECCD23B0278419FABC297410AEFC0449CDF4ED59E152CB87C4F9B43BD70C,4671,2021,1,11714.91
2174DE3B7D2AC7685463C2D9A3CB045958BA1C2620AC59A71B11287ACF651A56,4671,2021,1,391.62
37F0E084217A68293A5E910594C0418C366250E39674C656EAF2A981702D3413,4671,2021,1,1966730.77
ADD3FC9453E51B8EDE05D8033571FA53228440FD5F298F322DA4121732AD565F,4671,2021,2,44258.08
ACE93574AA754D20E20A970013D12007E4BF544F51ACF184F0EF0C333EA3937C,4671,2021,1,12105.75
B95A8BE96B22E6B92456B1D18400E95C26670C8E0820035E5A842162D7CD3788,4671,2021,2,361894.43
B0BDF350FA217BFD724FDDC946398CA461035D6B82CEBC98DD1973C4C264A7E6,4671,2021,1,10084.73
498CDBDEA81044D6C815A6150DFECF6AD046CD8006CDAECE9372A8EC7CEF1A4D,4671,2021,1,2110.51
A1CAB2E84D49975821059FF1672617E46E3BFED1EA035E22502577B09256B17A,4671,2021,2,13256.71
1221FCCB4CA0CEA07457BEFEABC8110717183582B874D6CC26453B5E6D655998,4671,2021,1,1313
7BD57240424BEA31D6CD0F61577CC299E3EB9ED418D6138E7CEF74A46F10D0E9,4671,2021,1,89470.65
4371F19C7CEC14765E1AEA656E73CAFB4A7112DB971D0E6B728C030470FE4088,4671,2021,1,562.38
740A4895358B99E68F85EE75AC86F1C81CD7D33615BE891DE4A27A27E0D0DE98,4671,2021,2,7155.8
D8A676D0FF327303C5AC7008A1874119AE5C02F43E14F0C1FC7DBBC753A89D1E,4671,2021,2,98222.34
E85ABFD89ADD4563F1B9ED382432D3C31482ABD5305CD050F7DBE4AE797B2A62,4671,2021,1,11759.11
7FDA7CFB064BA16B03775D6CAAF2B5ABB8B67C6257666BF01336E34127A871F3,4671,2021,1,7685.93
A028C2A013EE9C725BCB1153CB27B6E54E2ECDCD21850984283B45EDE14173D9,4671,2021,1,37907.02
66DFBAD9F31D5C4722F8A8DF3D5ED4C14F8F732BF912F2634CB1A76014BDBFED,4671,2021,1,12500
1061796C42F184760E3BAF45DC443875C42284348C2B209B70F02ED964EDAC7E,4671,2021,1,72973.13
B738102E30DA7D481B9B023475F867AE3008E5BB6D12A38B021BB66E1B3196B7,4671,2021,1,1543.18
79B59817E9FA073421DD2557D87BF8BDBC59DB7DEDC6770D83CAB4D5B9604105,4671,2021,1,83925.36
C7D65FDCD8CAB79A71F7287C304F708044AF3D11CF11A0247B5A73EDFD4FB5B9,4671,2021,1,848.16
10F6851CCF2E156A95B4D8FA391B331913274D4134A5EA517422C7B5373AC346,4671,2021,1,2173.43
71D9C73A17A2DA917CD8E05851790A474D5C6E55E8D42BAFE57744FB5A26D869,4671,2021,1,49752.58
91738BC31E8682337A567C344417306B4025B0A737D605FC612A6F338F21D854,4671,2021,1,55946.61
9F72F5EC2B91E6C8B9016E1CE52960C84D7C404F13131CBF0C0C1E05E418F250,4671,2021,2,1687058.99
744E634B1247C6B92F948B152F943E4A2DD5ACE37D964DED03CA783A0B64BEF9,4671,2021,2,65199.33
15B6D32B7474232D55C7E18944125467D63B5D7323395C16048F05C429FFCA51,4671,2021,1,20505.16
3A30DA8923D3C7E451483EC14D873F72EAA8391BA5100F4EBBD0D11342596896,4671,2021,1,7185
70BFE4F84938F96D83BCBE8295F1C215A8E58FB2F1184A281C38A35D4CB9DD23,4671,2021,1,634.7
B3A20E2273DC7AE07DEB357A124E3CFE5365D910D94F11E9DC63BA451FE92EE3,4671,2021,1,3033.31
90C9F81CB0FB2D133BA847C194412061657E084F532F0B819156925A48CCEDE4,4671,2021,1,1005.52
C09C8FE49770A59C9D8A6DEEFC55507B1C1E91198BA8F12F6082AA70A3464D8C,4671,2021,1,67512.14
4E2EC6B3E757AE9D71E9159827F328BBB4A8F1ECFA95A48C14584BCCBC234ACF,4671,2021,1,319.06
241E7D70D69507820098E85AB1593B218646E3B68FF1B77007F2394099ECB17A,4671,2021,1,493.88
396CB937142A31A839D28494924BEAC390A82B2E7F3C05FF0B479B2C1127C6B3,4671,2021,1,3837.98
E5ABBAFE31944B33EB97FA66732B5A526F09B5C9B1CF3181F3361151C0AA9EB7,4671,2021,1,6361333.81
C364D210182006D2740722D048B79E1729B254BEE9D65B3D44BECA1142204EAB,4671,2021,1,2954.88
77B9E2CABBED1D85F2C2A07E72D1121B4812CC371C87FEB0B7C17960F592C907,4671,2021,1,1015.44
23471D8AF6182A3169E31B37360D193223E3008F721885E39CE6B91088310182,4671,2021,2,16897.14
D3E60E9D6547B79D66B422B6E180C75271C8E80DA4ADA92F99D4D2CE8A38EACD,4671,2021,1,2858.92
5F7CAD67F15186F6C44C17D696FAE378E209FB37FB8D95EBE7596D5D8F551B81,4671,2021,1,3207.58
73A3EEB5CD4E1B296725C10E5AB5A22B0DF29AAB49322A5C0FBD71A1DAB3FB33,4671,2021,2,78401.01
A52E842873059789E2269DFD13ACB8613F097CB6345C537B6867DE00133D04BF,4671,2021,2,9968.64
CA21586E26CF793A40B44BE5832D5DA84B9FA68744E0FB3FF7171582631BCD9B,4671,2021,2,16968.54
1007FAAA2B750FA61EAA1A2916ADE0B4D155B036D9BBC63C2A9022FB9AFC4A15,4671,2021,1,325.46
097FB34FF6B9FB27D745617E55B229A025D43BB8EE78FE0C30C7D3FCF43F3182,4671,2021,1,20776.22
5F1D42521DC60618D75D2665FD4DF51DEF1A07E89A2E5B008732B54571651A44,4671,2021,2,1844.53
30315303FB9A8BDFD90AB48EBC61F3F3B02A050E252E04E8A3D1ACBC699CB487,4671,2021,1,3702.65
BD3B9799688EA07F393709BF447357AFE7046FF18FCF99BCCE9714015597B2E8,4671,2021,1,37845.33
DF59A33C22F193B09ED77F4A38EDFC7A5554B0A0AB7490343EE1733171C49277,4671,2021,1,1231.24
F672D35CA9908310FB5100C2572ACE529F1F82291BD3E30D67714F7D204D9BD9,4671,2021,1,47218.69
5EA88DD91B3AC688B1D13B1B9EA9AE631AFA31BF3345E6D42BD13D3C1843A27F,4671,2021,2,84945.61
816D959E3B13F5BB2A8E380012AFF472FB512CB583C11B8725D3FC1FFCC30337,4671,2021,3,110691.84
D58518D29BDB13652ED33A3F9A10394D7D047FEDBC30A1F05F7C08D082F2E72A,4671,2021,1,84452.24
E15582B9AB23421C96A3E8F86987DAE811BD8A7A46B8341D86FE2619E9649579,4671,2021,1,75634.65
A512DF3BB83AF6EBB5CFF6FEF571D96148076CE0E2096AF1444FAC25D26D03D9,4671,2021,1,115284.18
D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,4671,2021,2,83376.88
66DCC51088434215A5B77586058D15FA171B4085525EFAABF47D62B9C9ADE3CF,4671,2021,1,7341.79
A982D97BC67B17913101A995FF1F73FA9CD8B0DBEC6A3759887B9ABDAF2D5DF2,4671,2021,1,138899.71
10BDE847BE6B73D5DE1BAEF9380929F46E0853FB910BCC233FBAD2B43A2F641E,4671,2021,1,4785.32
FA537E619A6D50A2EA8D7F6BE480D77420319CD4593CAEC86F9540A5A4F54CDE,4671,2021,1,16712.06
7F836C111E5CDC1D3194FE25D6DF1CC852A4BB4A38F6026C843E6D485EA2871A,4671,2021,1,1285642.27
91B8BCA45426404A5EA1D1377C1336144DD7FE3C51688A5A7C1AEEB84471C92E,4671,2021,1,1836
6226940C4A9033D72E5E8264F89A0F2CBF1572A4B70ABB5899168DF4EEC4233A,4671,2021,3,6955.48
9C0362DF414FCE539D1971F13460C5726B978F5842FD946D821DB58B8E1D7CD2,4671,2021,1,2836.74
52C221626E5A1CED5064BDF12BA7DB7C8E555AEE33ECDE21F41B50EF17A38196,4671,2021,1,32055.23
8A4C5959410013BE0AF7727C5E17F07BE37D77A893CFA63929E067F5FE5D6F52,4671,2021,1,3430.7
1290F43000D3FEFC37BA63C9A8CFC5847BE97E2504E5D5107AABD56333CDB5B7,4671,2021,1,77700.93
85A02B4A9556077B1596AF570021BDB0D517CC6150D957556EF4D53224656EC3,4671,2021,1,289.18
80DAAC8A950125C3115D053B7F20639552AA2D8A6604685A10E92639D1510B94,4671,2021,1,411.6
28029369B67AFD6407EDCA5D4535907273CF8563DDD511110B05C9370664136B,4671,2021,1,104302.73
EE6ACA497853B37174309C44ED66B606A30AABD93A8C1469E8661704D185E18B,4671,2021,1,2102.95
630B6A4972234315EE12E9AE04420FDCCC6FDBA33C2BF89AAC715FFE5FFFBAAF,4671,2021,1,13868.41
C60C258609BC0023D021279C524A5A7BB1105FC64E1EB1FCDBBE931BCD5817E4,4671,2021,1,1744.48
C6033469CC7154DA75DF957DDBF11C6A002E00B152BDBF1DB67F619799C361A0,4671,2021,1,718.95
DCA3B1D9A212288139163053A2090063C82A6E2A464E0C46C375561B082EF4AF,4671,2021,1,32686.88
31BE061FA64F7109CC6178E500D315B214A3D5F18AC6B19ABB9B6DAB90F0B517,4671,2021,1,281.84
D3A894F9E7C023D0AB6144C7A408AFE65406FABBD0B596A758A3E34A9C2CEF58,4671,2021,2,15748.09
B9AE176C366382DFAB85CC4F205A6429C2374DE5CB3C3CBCBBC0A05B2555D9D8,4671,2021,1,10795.82
6BCCA37F14B62D8690828BC49F63167B3BF14D5BC5D936137EAE85615A08AEF0,4671,2021,1,10931.21
65350096EB3BC6ABE1C322B2A13FAEE0CC72EBFF484CEB99AA8115B475AEDB8A,4671,2021,1,128153.87
66C9D867AB878393122D2CAA328CB959E6038D0866F7609C9541CA75285BD211,4671,2021,2,44305.5
FEA23619C9CA055D4CE6052BDFD4696D6DE3EFD450237458C028D85DA3ECA980,4671,2021,1,83224.78
7C0333AE08168E97C1DD68D98B8051A5C5C90D18245B4988A49F08062BC40274,4671,2021,2,218184.8
AB0601C00F72233B053A78D1E81BECD10B6A1CA998646046C953B4B48C8A97D5,4671,2021,1,768.36
C9210078CEE580FDD0812518371FC8B5E11A493EF54D24394419069892A286C3,4671,2021,3,168270.1
AA87309A737CBB71FCAA97B6666221C793EEB9AAA338E4C5DC338835324DBB38,4671,2021,3,172354.09
1FF4BE36DA23ED1089F771723A6F25ACE00CFA2E444FBEB5B9881B54FB91D596,4671,2021,2,109921.41
D193416DEB34E1578D0A23E29F20CB48235445F4A97ECC8949D32443A6A885F7,4671,2021,2,65549.16
9B43410201CE09CB26C572270E1B2418216ACA95142E50069DE00EC17DD07189,4671,2021,1,44780.88
898E9459519E2AF1EBA06A844D735A12725528F822AEE6B2128AE7F022F18AA3,4671,2021,2,7135.07
539ECB9AED38AD4CD3B09BBE87B83D4D9E8F594BB312637157DF695847F9AFEC,4671,2021,1,2671.54
3A487C800F4A6107A864079C0A5621E359F7484AD54D2419208BC28FCCEC25DC,4671,2021,1,563.68
4F855812C35E7F35360D7D60657591993D85F0E32E201D83229FF0B2375C1C89,4671,2021,1,274.28
C92DE152F01348A20660A2776EF2EEF7CD39E1D62D30B37DC628F0D48CE67110,4671,2021,1,2543.73
F66DA2500C4DF14CC40C77CC8DC9C43E103B59B4FA2FD549F42C9994DEE4C457,4671,2021,1,313.84
16F5C33D722C8396DEEAA73210AA5D428A395EB3621DB81F91EB3C9579FB8B4A,4671,2021,2,52222.21
33BD66A1D06746D7A1DA88083542A781F525BEDFA9AC3214C379157B8F48149F,4671,2021,1,132284.81
108333D87D848CB77658EAF2F85A83E1F5AF3C05B9570140345C6D3C2DBB43A0,4671,2021,1,37005.83
7D58C1B30420B1A60B9E2CA8700201E2302B0A13F180F71ACC1D4D8688C2903B,4671,2021,1,7075.38
7377A1DCBC87F5E28F2563A4F72835A4C3FB9C436AE288E420C188779E4AFD9B,4671,2021,2,149017.53
1745374E09DBF271136A572D482D683EFC56C0DDAD78546E8A3B3C4C6D94F1F5,4671,2021,1,1711.93
1176833D889F1BBF11D8D7B4116C8CCB7EA2C40129230716E9D7EF3F2998A4C9,4671,2021,2,10302.25
E756DA3539314D7A352B7168CCF7F909AF47C1218C9F1A619A21BA07BFD46604,4671,2021,2,9806.98
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,4671,2022,2,2849479
2067DC776D1DEE682E338D5BDF2FAFF656A199BA8C65B700D0772CD9404A28CF,4671,2022,1,10816090
68A2F4B84714EC1829E0AC28D29F204FDEBFF70F71F2A22FDE65461FF3ADDDFF,4671,2022,3,51505337
674AD1BEF3E8212603AE9A07EAFB6E7014602F589C1E4EB4135D61EB3685FCFD,4671,2022,1,543458
3409A792DFBCF728B94A2DF9FFAEAC4564674848B4985FF7EDBC27B84FAB7773,4671,2022,1,226712
3EE54F1625227C67E1ED1E8AADCB8DB7E0EAC784F6B11595A589E00465C4C22D,4671,2022,1,9507699
EC8F3FF55DD9C8425954CEDD261E20735DC68010CDA9E0A3BE7D3C439ED1273D,4671,2022,1,304577
D362B2967F300FCA01BBEE859B18214A1B723CE0FBEC3E2DE5FFAA17EDC65A13,4671,2022,1,285771
9A6DA876A85E9722D09AE64A42DBF5881F5734D5C8BE1B1170B53232DD049E17,4671,2022,2,660706
4ED48060316E4A8264EF55EABF15DA3208919316F554C1FD77C7784AD4A3DB70,4671,2022,1,2344220
534DC29F55FDD34F03F9EC39707B81040D48D141B7C64D391F6B9A29C7D4E032,4671,2022,1,26458067
73F9D58E9218036A5A7925CAA2AC107CBD754996206665179E30EAF2D3B6FC5E,4671,2022,1,350692
539DFF8A5B778AB035491D14825C7B39DA46F67FAB72F13B77AEF41EB8525850,4671,2022,1,523069
0EDCE219327723D6AF92286B15C58BB65A813A671BDD77B0DBBE27949E5B0610,4671,2022,1,50400
AABDEE5BC7229D7742B138B8153296792950B948744424057C583A70A6996D7C,4671,2022,2,14930796
69136D78F5413184DEDBDFEC5C6EC84B22BB6E5DCD1094453056122BFE76720B,4671,2022,1,509160
