buyer,top_supplier,version,seller_nace4d,omega,num_spend,sum_buyer_tc,n_yr_tc,x_buyertotal,shock_buyertotal
4356F4371918FF48677CBB0AAB6CE5008DCB4777B1C38E7C8312F85C5B0BB282,F528BEC475BD1E0F79259B2E943C62A8B2D1382032F6DDF19F90EDF27B4E278A,treat_2017,2352,0.00421469819174347,48596.67,91898429,2,0.000528808495736091,2.22876821075749e-06
443465ED713331FE0B77A34B12539C2140C79B9FDAF32C7BFD83776E10501445,1745374E09DBF271136A572D482D683EFC56C0DDAD78546E8A3B3C4C6D94F1F5,treat_2017,1722,3.90735085943156e-05,1399259.49,590059390,2,0.00237138754795513,9.26584317354778e-08
443465ED713331FE0B77A34B12539C2140C79B9FDAF32C7BFD83776E10501445,1FF4BE36DA23ED1089F771723A6F25ACE00CFA2E444FBEB5B9881B54FB91D596,treat_2017,1051,6.27713380370904e-05,705945.96,590059390,2,0.00119639814561717,7.50995124254836e-08
443465ED713331FE0B77A34B12539C2140C79B9FDAF32C7BFD83776E10501445,32424075741922469453FAD31C3E5A3FC8FB96E6E14ACF83BA40B2F0B4770F80,treat_2017,1107,2.17596979039937e-05,977172.57,590059390,2,0.00165605799443341,3.60353216703646e-08
443465ED713331FE0B77A34B12539C2140C79B9FDAF32C7BFD83776E10501445,40373FF2604A156C93922C1CDE8C3D74A3B4CAC9C582D5C77BE7882A04E44797,treat_2017,1089,8.43249664590945e-05,68175.7,590059390,2,0.000115540403483792,9.74294064844098e-09
443465ED713331FE0B77A34B12539C2140C79B9FDAF32C7BFD83776E10501445,5B62B2ACB0C9D2FA749C81D43481D120BE7CE506A5EED1BE9279D42D776C7E46,treat_2017,1031,8.21480594396011e-05,16771.1,590059390,2,2.84227321592154e-05,2.33487229085109e-09
443465ED713331FE0B77A34B12539C2140C79B9FDAF32C7BFD83776E10501445,A2D0C13790C3E409C825E25214303B2E0AB0A1071E3E1997C5F73FCE2D5E2BDC,treat_2017,1105,1.03465140882384e-05,22459698.89,590059390,2,0.0380634547481737,3.93824070799004e-07
45DB0FB3EEAB445239CFA861A8D880CB4D50671BF30DB50AE27740648CDFD1DC,4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,treat_2017,2059,2.17442134768675e-05,74662.57,227577464,2,0.000328075410841207,7.13374176984222e-09
463E5CEFB73FAC0CF0C59FBF27DA421A50889167A31F6A0BDEF3564440AE9E91,2EDB84F873D1720009F7FE2B6EBFA04329C6829EDFD154525B24987A3D52E2AD,treat_2017,4673,6.28853635044987e-05,741.26,23531033,1,3.15013794762006e-05,1.98097569925403e-09
463E5CEFB73FAC0CF0C59FBF27DA421A50889167A31F6A0BDEF3564440AE9E91,BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,treat_2017,4211,0.000136258727169874,28435.55,23531033,1,0.00120842761131651,1.64658808194919e-07
463E5CEFB73FAC0CF0C59FBF27DA421A50889167A31F6A0BDEF3564440AE9E91,F66DA2500C4DF14CC40C77CC8DC9C43E103B59B4FA2FD549F42C9994DEE4C457,treat_2017,2399,0.000171705462263179,1258.67,23531033,1,5.34897894197845e-05,9.1844890186842e-09
46A0D182FBBA58C171B4D19AA03D1DE9B2F4442D3DA259BB2CA0A826E08DB7D1,1C6EC1F8E25B016DB87AC7C6CDC9FD74E36F38CFD1673CB9480E1F9ED238F425,treat_2017,1920,8.80218638642514e-06,738091248.1,1632349476,2,0.452164967705727,3.98004032315771e-06
4A8A8E4BA992585257373408652BE44B064AEC522E711A3BAAF2C11B601C1D95,67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,treat_2017,2365,0.000208018857469999,76143.07,31335927,2,0.00242989684013497,5.05464364454837e-07
4A8A8E4BA992585257373408652BE44B064AEC522E711A3BAAF2C11B601C1D95,9B58D91F2650AA76B89F0FCA24FF50AB03C33846204ED09B503795F9D0452E40,treat_2017,2332,0.00436304600602665,19675.78,31335927,2,0.000627898450235731,2.73954982549133e-06
4AC00C83D98E466FB741ACC01CDB6754F558854872499BB3CD1BCD43EA3EE823,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,treat_2017,2014,2.02112860527006e-06,44848.8,57937631,2,0.000774087570132096,1.56453053097797e-09
4AD058558FB153865A70374ECD65BF73C81C8F32472F2584D475EBA4F49442F0,67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,treat_2017,2365,0.000208018857469999,40317.16,53176814,2,0.000758171785169379,1.57714028516924e-07
4AD058558FB153865A70374ECD65BF73C81C8F32472F2584D475EBA4F49442F0,9B58D91F2650AA76B89F0FCA24FF50AB03C33846204ED09B503795F9D0452E40,treat_2017,2332,0.00436304600602665,1591.29,53176814,2,2.99245080760197e-05,1.3056200544339e-07
4AD058558FB153865A70374ECD65BF73C81C8F32472F2584D475EBA4F49442F0,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,38254.62,53176814,2,0.000719385332111096,7.41246041006229e-08
4C0EE83AD55FDE54DCDD270DE38091890B37E33092C72906160409F9E43CD773,6AA8E4141A63E20F297FD4A50D200299ABED45FB3AEB28BC62C3D7D60C2E7642,treat_2017,5223,1.6367246385248e-05,203837.03,1617993636,2,0.00012598135460157,2.0619678707112e-09
4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,2A70DBCD110EDD6E2E83D454D79E47D9BA81845955CFE8E1E03BF1D0EA7BCBC5,treat_2017,2014,3.90209640781755e-05,41189.8,678479358,2,6.07089950701197e-05,2.36892351585328e-09
4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,7A01DDE298CB1AB8AAB6B60D8755E5997F415CEF475BD9887E027BDBD80E1B41,treat_2017,2015,0.000568587529549804,5509.52,678479358,2,8.12039443062909e-06,4.61715500828138e-09
4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,B0930165FBBB06212FA618CDACF48BCD90D9F97D6D59E4B61B2F5354E62EF329,treat_2017,2016,3.14645743739694e-05,1557,678479358,2,2.29483768613046e-06,7.22060910514397e-11
4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,BC0BF2E7511DBB53DBD56839C96E212762845418F6BCF4F0B57D20FEA25A2188,treat_2017,2221,1.4360832054686e-05,1405585.83,678479358,2,0.00207167073460177,2.97509154922241e-08
4CD2D1E887AA035B46386D4B90FA16B1C41EEC16FB4E9B138B732C7F913F2D4E,1C6EC1F8E25B016DB87AC7C6CDC9FD74E36F38CFD1673CB9480E1F9ED238F425,treat_2017,1920,8.80218638642514e-06,466563.35,493174905,2,0.000946040330255652,8.32722331598545e-09
4CD2D1E887AA035B46386D4B90FA16B1C41EEC16FB4E9B138B732C7F913F2D4E,233C29FA2E67D9E99661CF7ABDF39D6AC6BAEC0D61A8BF7ACA5B2A341DB24E7D,treat_2017,2352,0.00126345506798275,303510.66,493174905,2,0.000615421946499894,7.77557977253099e-07
4CE683198D1988956A9467C38F7C31A77267B4563430CEF1229B83E2C35DCB2E,4CE683198D1988956A9467C38F7C31A77267B4563430CEF1229B83E2C35DCB2E,treat_2017,4950,5.84825939287943e-05,22608796.69,566236854,2,0.0399281617405991,2.33510246939868e-06
4E78F96F43D616DE06C6BB0411A5047F6916476BB140C5570D88747512330436,233C29FA2E67D9E99661CF7ABDF39D6AC6BAEC0D61A8BF7ACA5B2A341DB24E7D,treat_2017,2352,0.00126345506798275,4410312.21,59972758,2,0.0735385924722688,9.29127073514061e-05
4F041995909348A972258A49F0EA4DD0F1AEE47DA660396688699BE3C5B383F6,233C29FA2E67D9E99661CF7ABDF39D6AC6BAEC0D61A8BF7ACA5B2A341DB24E7D,treat_2017,2352,0.00126345506798275,137904.36,1130393444,2,0.000121996779733623,1.54137449632022e-07
4F041995909348A972258A49F0EA4DD0F1AEE47DA660396688699BE3C5B383F6,381129D2BACBFFE88AA47CF43AAB8B0205C90F8E3B8F55424F7421B3BB765AE7,treat_2017,2014,3.70529576586508e-06,8244.78,1130393444,2,7.29372595335045e-06,2.70254118923297e-11
4F041995909348A972258A49F0EA4DD0F1AEE47DA660396688699BE3C5B383F6,4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,treat_2017,2059,2.17442134768675e-05,13915,1130393444,2,1.23098732338366e-05,2.67668511469721e-10
4F041995909348A972258A49F0EA4DD0F1AEE47DA660396688699BE3C5B383F6,7A01DDE298CB1AB8AAB6B60D8755E5997F415CEF475BD9887E027BDBD80E1B41,treat_2017,2015,0.000568587529549804,367162.4,1130393444,2,0.000324809385571773,1.84682566116844e-07
50154C7B5E14CCEFC3EDBACF9AA6A051535C6A93E708805F4E988D33659168EB,3409A792DFBCF728B94A2DF9FFAEAC4564674848B4985FF7EDBC27B84FAB7773,treat_2017,1393,2.39826898116982e-06,2908755.61,305266855,2,0.0095285667682461,2.28520661152902e-08
50718D79C9F77E6F3F5941DA8BA2BF27DC3B371AEC3069E4679E58F20D84E7ED,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,6843823.07,13586585.5,2,0.503719133111112,5.19026169329845e-05
50718D79C9F77E6F3F5941DA8BA2BF27DC3B371AEC3069E4679E58F20D84E7ED,BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,treat_2017,4211,0.000136258727169874,1159265.9,13586585.5,2,0.0853243002077306,1.16261805429656e-05
51B37CF91459AED30D24D0A9F3FB4DDBCCFF7BC54E9DA657DE461970AA337C3D,DAEA45B1C32A96BEF3B14822D96C2FE56C613857921FE02B9603218C0CB7CEF2,treat_2017,2229,7.40870498332187e-05,46370.99,333294990,2,0.00013912897400588,1.03076552304182e-08
52B1C2E21C26CA36EBDBE57AD04719B3655CAA2C95F9A8BBD9501644C81735FB,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,treat_2017,2014,2.02112860527006e-06,2499917.78,805838523,2,0.00310225648023531,6.270059313088e-09
52B1C2E21C26CA36EBDBE57AD04719B3655CAA2C95F9A8BBD9501644C81735FB,DCF3F0DD9DF652FC8B064F143BE61B6316597A64B4E743D24B0030BAF9B79803,treat_2017,1062,6.15850136977239e-05,5981206.18,805838523,2,0.00742233835847532,4.57104809475844e-07
539DFF8A5B778AB035491D14825C7B39DA46F67FAB72F13B77AEF41EB8525850,A2D0C13790C3E409C825E25214303B2E0AB0A1071E3E1997C5F73FCE2D5E2BDC,treat_2017,1105,1.03465140882384e-05,19191.69,99580134,2,0.000192726091330626,1.99404321912345e-09
549DB4EF525043F50D2173C29347FE391310F9E0EA10DDE919839D19ABF1AABD,0E6E41DA993142E6DE05A8BAB736CDD2C61EFA0D04650E9F6C860FE4EA7242B8,treat_2017,2014,0.000836737872527657,3856702.38,1164724183,2,0.00331125809551427,2.7706550542306e-06
549DB4EF525043F50D2173C29347FE391310F9E0EA10DDE919839D19ABF1AABD,549DB4EF525043F50D2173C29347FE391310F9E0EA10DDE919839D19ABF1AABD,treat_2017,1920,0.00155502566739442,33653401.3,1164724183,2,0.0288938804492909,4.49307257292731e-05
556F325F89BA24B47694660DC89436EC50E9D389F7BAA17D07992B6F91C354CB,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,396158.05,14633268,2,0.0270724249702801,2.78951028522767e-06
59B68E5F66CA94626EC70E0535717B5E8465EB608B38FBE4703548D679DB57D2,A20718A1C5EDE23DDA5E6320129C83E1683DE48F1D318858856BE325EEE823C1,treat_2017,4211,5.55692076673613e-05,4819.05,43093675,2,0.000111827315725568,6.21415533043765e-09
59B68E5F66CA94626EC70E0535717B5E8465EB608B38FBE4703548D679DB57D2,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,509425.44,43093675,2,0.0118213505810307,1.21805782331165e-06
59C405EE81F7DB712B0C182F7A0648210DB80C4E2B811A585621A37CCE80EC3A,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,270580.18,90569594,2,0.00298753884222999,3.07832428645253e-07
5A41EED6C59AC1EDF201EFDFA73A11F19BE67EF68B30E9CC5053AF22875120BA,3EE54F1625227C67E1ED1E8AADCB8DB7E0EAC784F6B11595A589E00465C4C22D,treat_2017,1393,6.44909989307547e-05,1782.37,1208520483,2,1.47483640126272e-06,9.51136727768719e-11
5A8D2813233B37BD9B2281904699D993F54A41E6754B516C5131435FD4EB280B,381129D2BACBFFE88AA47CF43AAB8B0205C90F8E3B8F55424F7421B3BB765AE7,treat_2017,2014,3.70529576586508e-06,80499.38,2978633885,2,2.70256040547259e-05,1.00137856273922e-10
5A8D2813233B37BD9B2281904699D993F54A41E6754B516C5131435FD4EB280B,DAEA45B1C32A96BEF3B14822D96C2FE56C613857921FE02B9603218C0CB7CEF2,treat_2017,2229,7.40870498332187e-05,777703.2,2978633885,2,0.000261093920913345,1.93436783298575e-08
5B62B2ACB0C9D2FA749C81D43481D120BE7CE506A5EED1BE9279D42D776C7E46,93E844FE1AC70363ACC25C875A81A3C2EE7ED2364EA24705F5D877FBB5C4CEE8,treat_2017,1041,1.06163783434385e-05,303735.81,265325805,2,0.00114476543282324,1.21532629493417e-08
5B62B2ACB0C9D2FA749C81D43481D120BE7CE506A5EED1BE9279D42D776C7E46,DCF3F0DD9DF652FC8B064F143BE61B6316597A64B4E743D24B0030BAF9B79803,treat_2017,1062,6.15850136977239e-05,460586.4,265325805,2,0.00173592764563552,1.06907127834721e-07
5B62B2ACB0C9D2FA749C81D43481D120BE7CE506A5EED1BE9279D42D776C7E46,EDDFC65124756994667D25645FEAF7C299F0F2020BD0AF5797C30FB1C6970203,treat_2017,1031,0.000214623407121329,4381785.57,265325805,2,0.0165147357981256,3.5444488647023e-06
5BAFFDA135AFD0B803F11E4D0F49D0D307B62414D2A1FAB160B1925D68153871,A0B44CF8258D0A44D27D379D0CD4B5D173FC1457A2B18D84A999423522AED2D2,treat_2017,4322,3.52989529924418e-05,2984688.7,2051481296,2,0.00145489442473572,5.13562499077117e-08
5BC24025562E735BAE985E7C2E9424522DFBA7C4B6F1E95D0A245813A04B7771,2A70DBCD110EDD6E2E83D454D79E47D9BA81845955CFE8E1E03BF1D0EA7BCBC5,treat_2017,2014,3.90209640781755e-05,309551.96,383121434,2,0.000807973484459238,3.15279043132022e-08
5BC24025562E735BAE985E7C2E9424522DFBA7C4B6F1E95D0A245813A04B7771,DAEA45B1C32A96BEF3B14822D96C2FE56C613857921FE02B9603218C0CB7CEF2,treat_2017,2229,7.40870498332187e-05,11168.65,383121434,2,2.91517232105578e-05,2.1597651702248e-09
5EA04403872CE1207FC98C6591DA97C2C123C00F5524C42E3A85A0EB094096D5,83EF4B50AC15D4BECE9C97DA8BECD2A6FAAC7049AAE59F893F2577B461792A16,treat_2017,2443,2.54628648143931e-05,54262.05,19578873,2,0.00277145931739789,7.05692939374927e-08
5F608D5E19A0D18BBDE76FDFB16FE77FC6C529F73BCA43EB343B9E7A84A65230,2A70DBCD110EDD6E2E83D454D79E47D9BA81845955CFE8E1E03BF1D0EA7BCBC5,treat_2017,2014,3.90209640781755e-05,29507.6,873396589,2,3.37848812001715e-05,1.31831863569732e-09
6099E01D67DA0DDEF00B89A26CDFD4791E17F3D7238DE15C6352E3CF73DF0103,01F2B0B3F7BAD9F8285A6E56F94211AB7FA80D574E5FA1F74F9FF6DF342CC0BF,treat_2017,2399,0.000190039612128101,457539.41,22199079,2,0.0206107384004535,3.91685673129593e-06
6099E01D67DA0DDEF00B89A26CDFD4791E17F3D7238DE15C6352E3CF73DF0103,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,2729727.69,22199079,2,0.122965808176096,1.26702497842403e-05
6099E01D67DA0DDEF00B89A26CDFD4791E17F3D7238DE15C6352E3CF73DF0103,BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,treat_2017,4211,0.000136258727169874,357018.13,22199079,2,0.0160825649568615,2.19138983064877e-06
6103ADBA5CB4B323E3A1672B956BD68C827B7F6A3533A566F8585326958911E0,097FB34FF6B9FB27D745617E55B229A025D43BB8EE78FE0C30C7D3FCF43F3182,treat_2017,2399,0.00170088704646702,138731.85,65787271,2,0.0021087947241344,3.58682162993819e-06
6103ADBA5CB4B323E3A1672B956BD68C827B7F6A3533A566F8585326958911E0,A20718A1C5EDE23DDA5E6320129C83E1683DE48F1D318858856BE325EEE823C1,treat_2017,4211,5.55692076673613e-05,11720.07,65787271,2,0.00017815102863896,9.89971150659238e-09
6103ADBA5CB4B323E3A1672B956BD68C827B7F6A3533A566F8585326958911E0,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,167475.48,65787271,2,0.00254571252849202,2.6230717378503e-07
6124D8C0B3BE7ED34D36E2268756C66ADA69BA3A62AF2694DE53695ABA8C0454,3681204F7810467B3431212FC23F07FEB4DC809C1A445CC9BF393FFD63CAB006,treat_2017,4676,7.77079476005881e-06,542888.66,126073443,2,0.00430613019745959,3.346205397455e-08
613884E4DA96E6D9E3FEABBEE7F72A3229AD63E0B7C072487E6E046F49312232,1C6EC1F8E25B016DB87AC7C6CDC9FD74E36F38CFD1673CB9480E1F9ED238F425,treat_2017,1920,8.80218638642514e-06,274528.76,774060032,2,0.000354660812664204,3.12179057703134e-09
61CE1E059D5C7F1EFB93A2EBFCF5C1706E402C91F3EC2954C003784C58232EDD,1C6EC1F8E25B016DB87AC7C6CDC9FD74E36F38CFD1673CB9480E1F9ED238F425,treat_2017,1920,8.80218638642514e-06,15160619.7,1640910069,2,0.00923915331279499,8.13247495119787e-08
61CE1E059D5C7F1EFB93A2EBFCF5C1706E402C91F3EC2954C003784C58232EDD,68DC8BCF66B5C19AE14A0641B5976AED28CC1A1209CE9BAD3980A2C7AEB618D7,treat_2017,2014,5.36810065556938e-05,5824047.6,1640910069,2,0.00354927897026635,1.90528867670854e-07
6371BA2FF54724755C5C1CEAFC819C6D6E837562856F99423DF37E607DDA7B0E,3681204F7810467B3431212FC23F07FEB4DC809C1A445CC9BF393FFD63CAB006,treat_2017,4676,7.77079476005881e-06,496176.08,28120974,2,0.0176443419065072,1.37110559631772e-07
646ED34AB15E2CF9678A7E4052657DB3AF6199E9013AE1E306B52B1C6D7D99B3,DCF3F0DD9DF652FC8B064F143BE61B6316597A64B4E743D24B0030BAF9B79803,treat_2017,1062,6.15850136977239e-05,1500269.9,239675226,2,0.00625959522408044,3.85497257617201e-07
648B6285AF072F95A47296A5F6B2ED0F033063B5034F78B51A7A8AAA82ABECE6,1745374E09DBF271136A572D482D683EFC56C0DDAD78546E8A3B3C4C6D94F1F5,treat_2017,1722,3.90735085943156e-05,2628964.24,908964062,2,0.00289226422683365,1.13010911124216e-07
648B6285AF072F95A47296A5F6B2ED0F033063B5034F78B51A7A8AAA82ABECE6,1A197756250775389BD4ECBD644856B19F0024EE36CFDF5AB1599882260983EE,treat_2017,1051,8.70639900246024e-05,343381.44,908964062,2,0.000377772295248346,3.28903633450732e-08
648B6285AF072F95A47296A5F6B2ED0F033063B5034F78B51A7A8AAA82ABECE6,32424075741922469453FAD31C3E5A3FC8FB96E6E14ACF83BA40B2F0B4770F80,treat_2017,1107,2.17596979039937e-05,4419121.5,908964062,2,0.00486171201342832,1.05789384708417e-07
648B6285AF072F95A47296A5F6B2ED0F033063B5034F78B51A7A8AAA82ABECE6,5B62B2ACB0C9D2FA749C81D43481D120BE7CE506A5EED1BE9279D42D776C7E46,treat_2017,1031,8.21480594396011e-05,828843.1,908964062,2,0.000911854642719637,7.4907089390409e-08
648B6285AF072F95A47296A5F6B2ED0F033063B5034F78B51A7A8AAA82ABECE6,82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,treat_2017,1105,3.55285119461142e-05,678282.31,908964062,2,0.00074621466167493,2.65118965216833e-08
648B6285AF072F95A47296A5F6B2ED0F033063B5034F78B51A7A8AAA82ABECE6,BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,treat_2017,4211,1.04491078317667e-05,279657.58,908964062,2,0.000307666267228066,3.21483800246321e-09
65131DA16F26415E3FEAE77CDC495EBCBE8CDE6042C6696D620D73DF40AD7CCF,7A01DDE298CB1AB8AAB6B60D8755E5997F415CEF475BD9887E027BDBD80E1B41,treat_2017,2015,0.000568587529549804,311390.84,1161458508,2,0.000268103283806674,1.52440183803827e-07
66AE3CA22B61AC34F1F122C81BC17944EC300A0A05DA75E1552721C6AFDECD55,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,1565523.16,230566326,2,0.0067899037433593,6.99623559714336e-07
66DCC51088434215A5B77586058D15FA171B4085525EFAABF47D62B9C9ADE3CF,3EE54F1625227C67E1ED1E8AADCB8DB7E0EAC784F6B11595A589E00465C4C22D,treat_2017,1393,6.44909989307547e-05,20084.8,318596168,2,6.30415617553818e-05,4.06561329175943e-09
66DCC51088434215A5B77586058D15FA171B4085525EFAABF47D62B9C9ADE3CF,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,237023.81,318596168,2,0.000743963154007552,7.66570734691379e-08
66DFBAD9F31D5C4722F8A8DF3D5ED4C14F8F732BF912F2634CB1A76014BDBFED,2A70DBCD110EDD6E2E83D454D79E47D9BA81845955CFE8E1E03BF1D0EA7BCBC5,treat_2017,2014,3.90209640781755e-05,20423.5,167064555,2,0.0001222491509345,4.77027972720256e-09
674CD030427E12F2FF7E05A9B61172EC4428AD97AA19296AF120B0B48F9F5A1C,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,36303.58,73439571,2,0.000494332680674292,5.09354481018565e-08
674CD030427E12F2FF7E05A9B61172EC4428AD97AA19296AF120B0B48F9F5A1C,BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,treat_2017,4211,0.000136258727169874,4552.43,73439571,2,6.19887880336338e-05,8.44651335626606e-09
67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,13F626FCEEB1FD59AD5B43240916375573AC6AB3BA3E06035D546F6114C3CDD5,treat_2017,2352,0.000486627052877571,479049.53,150471935,2,0.00318364703690426,1.54924877497113e-06
67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,381129D2BACBFFE88AA47CF43AAB8B0205C90F8E3B8F55424F7421B3BB765AE7,treat_2017,2014,3.70529576586508e-06,2580.12,150471935,2,1.71468520026675e-05,6.3534158123399e-11
686552E789EE4A5DAC8ED479B023351424550F567382BF8F85E906967A43ADD7,CD81AC115D02B761693835DD8A3C1769DEE7F9AB64F08E3FD720AE423A47A7EB,treat_2017,2016,0.00106649811885426,288633.72,80577635,2,0.00358205747785971,3.82025756176521e-06
68A2F4B84714EC1829E0AC28D29F204FDEBFF70F71F2A22FDE65461FF3ADDDFF,1C6EC1F8E25B016DB87AC7C6CDC9FD74E36F38CFD1673CB9480E1F9ED238F425,treat_2017,1920,8.80218638642514e-06,94320.18,7324507620,2,1.28773406887383e-05,1.13348752903771e-10
68A2F4B84714EC1829E0AC28D29F204FDEBFF70F71F2A22FDE65461FF3ADDDFF,233C29FA2E67D9E99661CF7ABDF39D6AC6BAEC0D61A8BF7ACA5B2A341DB24E7D,treat_2017,2352,0.00126345506798275,11758438.37,7324507620,2,0.00160535546961449,2.02829450399825e-06
68A2F4B84714EC1829E0AC28D29F204FDEBFF70F71F2A22FDE65461FF3ADDDFF,81A56728305B23CED4271E85C1C3CCF6F2680AF5231CABD61B3434FC40D6896D,treat_2017,4211,4.09771610086498e-05,5585.65,7324507620,2,7.62597336201556e-07,3.12490738302986e-11
68A2F4B84714EC1829E0AC28D29F204FDEBFF70F71F2A22FDE65461FF3ADDDFF,A0B44CF8258D0A44D27D379D0CD4B5D173FC1457A2B18D84A999423522AED2D2,treat_2017,4322,3.52989529924418e-05,1497997.43,7324507620,2,0.000204518516153854,7.21928948779886e-09
68A2F4B84714EC1829E0AC28D29F204FDEBFF70F71F2A22FDE65461FF3ADDDFF,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,4149,7324507620,2,5.66454458818626e-07,5.83667898506427e-11
68A2F4B84714EC1829E0AC28D29F204FDEBFF70F71F2A22FDE65461FF3ADDDFF,CD862FFAF195F06877AE4815D81FDFFCB454147B4CAB0C53BD6FD33F3D619DF1,treat_2017,2014,6.86980714825666e-05,619737.37,7324507620,2,8.46114718083944e-05,5.81264493853825e-09
6AA55F3EB5FE56ED87E0A61B3BC1F0805DF7BBAEA8C26C6F7A89E8490D9067EE,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,treat_2017,2351,0.000103038803811996,372954.55,8741180,2,0.0426663848587948,4.39629325883248e-06
6AA8E4141A63E20F297FD4A50D200299ABED45FB3AEB28BC62C3D7D60C2E7642,81A56728305B23CED4271E85C1C3CCF6F2680AF5231CABD61B3434FC40D6896D,treat_2017,4211,4.09771610086498e-05,29266067.32,374772876,2,0.0780901425747791,3.19991234547514e-06
6AA8E4141A63E20F297FD4A50D200299ABED45FB3AEB28BC62C3D7D60C2E7642,A0B44CF8258D0A44D27D379D0CD4B5D173FC1457A2B18D84A999423522AED2D2,treat_2017,4322,3.52989529924418e-05,327812.19,374772876,2,0.00087469561164293,3.08758392780789e-08
6CBFB387089275C4EBF4E86C09C037BA343887CEA543886F318B34E7A5189CBE,2EDB84F873D1720009F7FE2B6EBFA04329C6829EDFD154525B24987A3D52E2AD,treat_2017,4673,6.28853635044987e-05,113429.84,26358768,2,0.00430330582977171,2.70614951376222e-07
6CBFB387089275C4EBF4E86C09C037BA343887CEA543886F318B34E7A5189CBE,BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,treat_2017,4211,1.04491078317667e-05,2852,26358768,2,0.0001081992906497,1.13058605531938e-09
6DF6FD750AA2D67C2FB15D06A63C0321D1BBE5A3AB2AF038C453EFD0BDD605CD,3681204F7810467B3431212FC23F07FEB4DC809C1A445CC9BF393FFD63CAB006,treat_2017,4676,7.77079476005881e-06,3673338.22,1430623533,2,0.00256764839614867,1.99526687024655e-08
6DF6FD750AA2D67C2FB15D06A63C0321D1BBE5A3AB2AF038C453EFD0BDD605CD,381129D2BACBFFE88AA47CF43AAB8B0205C90F8E3B8F55424F7421B3BB765AE7,treat_2017,2014,3.70529576586508e-06,77799.53,1430623533,2,5.438155336146e-05,2.01499739411384e-10
6DF6FD750AA2D67C2FB15D06A63C0321D1BBE5A3AB2AF038C453EFD0BDD605CD,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,treat_2017,3511,0.000444514994669268,35854032.65,1430623533,2,0.0250618222215418,1.11403557712108e-05
6DF6FD750AA2D67C2FB15D06A63C0321D1BBE5A3AB2AF038C453EFD0BDD605CD,B0930165FBBB06212FA618CDACF48BCD90D9F97D6D59E4B61B2F5354E62EF329,treat_2017,2016,3.14645743739694e-05,414242.8,1430623533,2,0.00028955402343434,9.11069410563186e-09
