buyer,seller_nace4d,top_supplier,omega_top,bot_supplier,omega_bot,omega_gap,int_nace4d_spend,sum_buyer_tc,n_yr,nace4d_input_share,version,treat_year,topQ_nace4dshare,topQ_omegagap
3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,7112,0A34A8A9107FF70BC93E025A5237A6C6656170DE09B68276578A1653C672D716,0.0151385059170108,A028C2A013EE9C725BCB1153CB27B6E54E2ECDCD21850984283B45EDE14173D9,0,0.0151385059170108,4833727.99,34554535132,2,0.000139886934422209,treat_2017,2017,FALSE,TRUE
3CA95C513F55FD53486747A01FD5C4C376EA90EC46A849CC67B7F9E24673CD2F,2351,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0.000103038803811996,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,0,0.000103038803811996,45268.2,42308569,2,0.00106995346498247,treat_2017,2017,FALSE,FALSE
3D49588D1918DFA4568937AEB2822B4167C073A07CB931AAE68628147C44CAE7,2351,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0.000103038803811996,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,0,0.000103038803811996,7344598.28,76215472,2,0.0963662375534458,treat_2017,2017,TRUE,FALSE
3D4F4958124C1EC7F879AA8AF7FCA99E38235954F4D247F2CB25F446130153BF,1105,82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,3.55285119461142e-05,539DFF8A5B778AB035491D14825C7B39DA46F67FAB72F13B77AEF41EB8525850,0,3.55285119461142e-05,70005.62,24058075,2,0.002909859579372,treat_2017,2017,FALSE,FALSE
3D903724E95A0118A9080B35EF88BBE66CEE704AF294C8192D2211088DC38BD9,1920,1C6EC1F8E25B016DB87AC7C6CDC9FD74E36F38CFD1673CB9480E1F9ED238F425,8.80218638642514e-06,4AC00C83D98E466FB741ACC01CDB6754F558854872499BB3CD1BCD43EA3EE823,0,8.80218638642514e-06,4007.41,92095717,2,4.35135327737337e-05,treat_2017,2017,FALSE,FALSE
3DB248094F805E65C4283A5FC5C1A05F1871485D001DB5C92F7E03CD31FDE4BF,2332,9B58D91F2650AA76B89F0FCA24FF50AB03C33846204ED09B503795F9D0452E40,0.00436304600602665,AFD6645D8C4689DFF6BEA9448876413C4FD2178F8DE61A89093743C24C272679,0,0.00436304600602665,20458670.92,130703002,2,0.156527934377513,treat_2017,2017,TRUE,TRUE
3DB248094F805E65C4283A5FC5C1A05F1871485D001DB5C92F7E03CD31FDE4BF,2365,1699301EC2767FC1FF82337B41AE8E16B093A1C04259532BBCCFCBA1D82BA80F,2.1864947544599e-05,3D49588D1918DFA4568937AEB2822B4167C073A07CB931AAE68628147C44CAE7,0,2.1864947544599e-05,1942741.7,130703002,2,0.0148637879028976,treat_2017,2017,FALSE,FALSE
3DB248094F805E65C4283A5FC5C1A05F1871485D001DB5C92F7E03CD31FDE4BF,4673,2EDB84F873D1720009F7FE2B6EBFA04329C6829EDFD154525B24987A3D52E2AD,6.28853635044987e-05,307B7F85CAC1DDA1F33E173727E21FF0DE433CA675E63EFD0668D9DC7A943C36,0,6.28853635044987e-05,851775.23,130703002,2,0.00651687579448252,treat_2017,2017,FALSE,FALSE
3E3B4F46B106CE29E3C1F78D77C75FCF3439DB1A69C12E86777870BA2FF96AFE,2014,3E3B4F46B106CE29E3C1F78D77C75FCF3439DB1A69C12E86777870BA2FF96AFE,0.000268313861904909,F8F1FAA7804D5A5B8495B44A8586C93F19689545D2D96B5CBBB19221519EC076,0,0.000268313861904909,42100113.77,974958946,2,0.0431814220924129,treat_2017,2017,TRUE,TRUE
3E7EC3F44CC6C0E77C3870BA9BCC07AC0F1C1E579735E0C3C42869F9786AE9D6,1393,3EE54F1625227C67E1ED1E8AADCB8DB7E0EAC784F6B11595A589E00465C4C22D,6.44909989307547e-05,1CA094B752178A00D0DAB81D2B57AF833D16221A5E9AC38167100BC586216614,0,6.44909989307547e-05,113601.31,22258878,2,0.00510364044405113,treat_2017,2017,FALSE,FALSE
3EE54F1625227C67E1ED1E8AADCB8DB7E0EAC784F6B11595A589E00465C4C22D,1920,1C6EC1F8E25B016DB87AC7C6CDC9FD74E36F38CFD1673CB9480E1F9ED238F425,8.80218638642514e-06,125EA6B782DCCA982F2692424AE91CBA74A6BC3DB2028CDF4B30877325B3BAF1,0,8.80218638642514e-06,1878350.54,189840446,2,0.0098943643442557,treat_2017,2017,FALSE,FALSE
40373FF2604A156C93922C1CDE8C3D74A3B4CAC9C582D5C77BE7882A04E44797,1062,DCF3F0DD9DF652FC8B064F143BE61B6316597A64B4E743D24B0030BAF9B79803,6.15850136977239e-05,BB137937773E0C72F137BCFF7E230688DB583482A9563BFF037CE4FFF9F60CE8,0,6.15850136977239e-05,246245.6,134598334,2,0.00182948475424666,treat_2017,2017,FALSE,FALSE
404D7D2298DF10B85983E8CAB5B6C20B36C4BB3A626DE7B4D44B44C40CD9F241,2332,9B58D91F2650AA76B89F0FCA24FF50AB03C33846204ED09B503795F9D0452E40,0.00436304600602665,79B63230F71E27B0B009FAEE092B4649C8CEF6C842DF1E9548C74ADA7F1A7DEB,9.84751746740705e-05,0.00426457083135258,1751419.92,50441348,2,0.0347219094937748,treat_2017,2017,TRUE,TRUE
404D7D2298DF10B85983E8CAB5B6C20B36C4BB3A626DE7B4D44B44C40CD9F241,2365,67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,0.000208018857469999,3D49588D1918DFA4568937AEB2822B4167C073A07CB931AAE68628147C44CAE7,0,0.000208018857469999,2301415.97,50441348,2,0.0456255841933487,treat_2017,2017,TRUE,TRUE
4356F4371918FF48677CBB0AAB6CE5008DCB4777B1C38E7C8312F85C5B0BB282,2352,F528BEC475BD1E0F79259B2E943C62A8B2D1382032F6DDF19F90EDF27B4E278A,0.00421469819174347,A183E58FD6E9210A769556E997400F5AB2F8747CA368592DCFB4BB8B7CB10859,0,0.00421469819174347,3142380.37,91898429,2,0.034194059726527,treat_2017,2017,TRUE,TRUE
443465ED713331FE0B77A34B12539C2140C79B9FDAF32C7BFD83776E10501445,1031,5B62B2ACB0C9D2FA749C81D43481D120BE7CE506A5EED1BE9279D42D776C7E46,8.21480594396011e-05,781DDBF220914771C108CE716159C411A65053A91F89898E330CB0229771CCE6,0,8.21480594396011e-05,936101.13,590059390,2,0.00158645239083476,treat_2017,2017,FALSE,FALSE
443465ED713331FE0B77A34B12539C2140C79B9FDAF32C7BFD83776E10501445,1051,1FF4BE36DA23ED1089F771723A6F25ACE00CFA2E444FBEB5B9881B54FB91D596,6.27713380370904e-05,5DA702176E9823E1FEFA13BA1A76160F214544580B024F57111E9919EDB3CAF3,0,6.27713380370904e-05,4445347.38,590059390,2,0.00753372873195019,treat_2017,2017,FALSE,FALSE
443465ED713331FE0B77A34B12539C2140C79B9FDAF32C7BFD83776E10501445,1089,40373FF2604A156C93922C1CDE8C3D74A3B4CAC9C582D5C77BE7882A04E44797,8.43249664590945e-05,744E634B1247C6B92F948B152F943E4A2DD5ACE37D964DED03CA783A0B64BEF9,0,8.43249664590945e-05,178370.98,590059390,2,0.000302293265767705,treat_2017,2017,FALSE,FALSE
443465ED713331FE0B77A34B12539C2140C79B9FDAF32C7BFD83776E10501445,1105,A2D0C13790C3E409C825E25214303B2E0AB0A1071E3E1997C5F73FCE2D5E2BDC,1.03465140882384e-05,D192DDE8580A23934849226460762419C2A29C026445388AEC31D2F6CFE1DEE5,0,1.03465140882384e-05,22699808.15,590059390,2,0.0384703786342592,treat_2017,2017,TRUE,FALSE
443465ED713331FE0B77A34B12539C2140C79B9FDAF32C7BFD83776E10501445,1107,32424075741922469453FAD31C3E5A3FC8FB96E6E14ACF83BA40B2F0B4770F80,2.17596979039937e-05,1CB37AB74478F9C217EFCFDA2843A640F506101BDE944EFD19E87241396C4A1C,0,2.17596979039937e-05,978388.65,590059390,2,0.00165811893951895,treat_2017,2017,FALSE,FALSE
443465ED713331FE0B77A34B12539C2140C79B9FDAF32C7BFD83776E10501445,1722,1745374E09DBF271136A572D482D683EFC56C0DDAD78546E8A3B3C4C6D94F1F5,3.90735085943156e-05,231728AE658DF5F67DE00CBD2B6F24F04EF33377DE281117BBA359DFB4CEA28C,1.85315646549942e-05,2.05419439393214e-05,1535329.59,590059390,2,0.00260199162324999,treat_2017,2017,FALSE,FALSE
45DB0FB3EEAB445239CFA861A8D880CB4D50671BF30DB50AE27740648CDFD1DC,2059,4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,2.17442134768675e-05,79B59817E9FA073421DD2557D87BF8BDBC59DB7DEDC6770D83CAB4D5B9604105,0,2.17442134768675e-05,78419.57,227577464,2,0.000344584075337091,treat_2017,2017,FALSE,FALSE
463E5CEFB73FAC0CF0C59FBF27DA421A50889167A31F6A0BDEF3564440AE9E91,2399,F66DA2500C4DF14CC40C77CC8DC9C43E103B59B4FA2FD549F42C9994DEE4C457,0.000171705462263179,50718D79C9F77E6F3F5941DA8BA2BF27DC3B371AEC3069E4679E58F20D84E7ED,0,0.000171705462263179,111028.3,23531033,1,0.00471837764198452,treat_2017,2017,FALSE,FALSE
463E5CEFB73FAC0CF0C59FBF27DA421A50889167A31F6A0BDEF3564440AE9E91,4211,BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,0.000136258727169874,D2E36629C57DE7C3DE50105733271BC0699A14DC45E956E39883988835BB92F2,0,0.000136258727169874,372783.3,23531033,1,0.0158421986829052,treat_2017,2017,FALSE,FALSE
463E5CEFB73FAC0CF0C59FBF27DA421A50889167A31F6A0BDEF3564440AE9E91,4673,2EDB84F873D1720009F7FE2B6EBFA04329C6829EDFD154525B24987A3D52E2AD,6.28853635044987e-05,AC39CBDCB2B6C4C1B33A024C914A1FA4320ECFABDC086E62806BF5B914C14267,0,6.28853635044987e-05,65582.17,23531033,1,0.00278705019027426,treat_2017,2017,FALSE,FALSE
46A0D182FBBA58C171B4D19AA03D1DE9B2F4442D3DA259BB2CA0A826E08DB7D1,1920,1C6EC1F8E25B016DB87AC7C6CDC9FD74E36F38CFD1673CB9480E1F9ED238F425,8.80218638642514e-06,125EA6B782DCCA982F2692424AE91CBA74A6BC3DB2028CDF4B30877325B3BAF1,0,8.80218638642514e-06,740909801.32,1632349476,2,0.453891652623044,treat_2017,2017,TRUE,FALSE
4A8A8E4BA992585257373408652BE44B064AEC522E711A3BAAF2C11B601C1D95,2332,9B58D91F2650AA76B89F0FCA24FF50AB03C33846204ED09B503795F9D0452E40,0.00436304600602665,AFD6645D8C4689DFF6BEA9448876413C4FD2178F8DE61A89093743C24C272679,0,0.00436304600602665,5162246.02,31335927,2,0.164738896028192,treat_2017,2017,TRUE,TRUE
4A8A8E4BA992585257373408652BE44B064AEC522E711A3BAAF2C11B601C1D95,2365,67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,0.000208018857469999,3D49588D1918DFA4568937AEB2822B4167C073A07CB931AAE68628147C44CAE7,0,0.000208018857469999,1937155.8,31335927,2,0.0618190041098832,treat_2017,2017,TRUE,TRUE
4AC00C83D98E466FB741ACC01CDB6754F558854872499BB3CD1BCD43EA3EE823,2014,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,2.02112860527006e-06,61CE1E059D5C7F1EFB93A2EBFCF5C1706E402C91F3EC2954C003784C58232EDD,0,2.02112860527006e-06,757256.11,57937631,2,0.0130701945683627,treat_2017,2017,FALSE,FALSE
4AD058558FB153865A70374ECD65BF73C81C8F32472F2584D475EBA4F49442F0,2332,9B58D91F2650AA76B89F0FCA24FF50AB03C33846204ED09B503795F9D0452E40,0.00436304600602665,AFD6645D8C4689DFF6BEA9448876413C4FD2178F8DE61A89093743C24C272679,0,0.00436304600602665,7716020.25,53176814,2,0.145101213660525,treat_2017,2017,TRUE,TRUE
4AD058558FB153865A70374ECD65BF73C81C8F32472F2584D475EBA4F49442F0,2351,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0.000103038803811996,E6FBC32059211E85E235011A5E8D4C5A37E54E298B13DE19262EF86E270E53FC,0,0.000103038803811996,799144.54,53176814,2,0.0150280635466427,treat_2017,2017,FALSE,FALSE
4AD058558FB153865A70374ECD65BF73C81C8F32472F2584D475EBA4F49442F0,2365,67863B92FB29A53B4F85034E41DF069DCCE2E96E963396F391424D73021DCAC2,0.000208018857469999,3D49588D1918DFA4568937AEB2822B4167C073A07CB931AAE68628147C44CAE7,0,0.000208018857469999,689117.36,53176814,2,0.0129589817095849,treat_2017,2017,FALSE,TRUE
4C0EE83AD55FDE54DCDD270DE38091890B37E33092C72906160409F9E43CD773,5223,6AA8E4141A63E20F297FD4A50D200299ABED45FB3AEB28BC62C3D7D60C2E7642,1.6367246385248e-05,DE40FEA4B0BFA8A8039C3D0FCA662F3E2B961F57253C2FDEB7ACE1161B7487A1,0,1.6367246385248e-05,348832.74,1617993636,2,0.000215595866534051,treat_2017,2017,FALSE,FALSE
4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,2014,2A70DBCD110EDD6E2E83D454D79E47D9BA81845955CFE8E1E03BF1D0EA7BCBC5,3.90209640781755e-05,91738BC31E8682337A567C344417306B4025B0A737D605FC612A6F338F21D854,0,3.90209640781755e-05,305374.69,678479358,2,0.000450086928068341,treat_2017,2017,FALSE,FALSE
4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,2015,7A01DDE298CB1AB8AAB6B60D8755E5997F415CEF475BD9887E027BDBD80E1B41,0.000568587529549804,0D8E6484CB9716B07B6C77FDAD4D31811A9B3082E8A56ED31A4A3CE3BD08F828,8.69235578696799e-05,0.000481663971680125,17630,678479358,2,2.59845782957482e-05,treat_2017,2017,FALSE,TRUE
4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,2016,B0930165FBBB06212FA618CDACF48BCD90D9F97D6D59E4B61B2F5354E62EF329,3.14645743739694e-05,CDB2071E463BADC97EA21812D5D2156B3D0E6D05E9D107EFFBD8EE26C363C39E,0,3.14645743739694e-05,270765.11,678479358,2,0.000399076415232665,treat_2017,2017,FALSE,FALSE
4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,2221,BC0BF2E7511DBB53DBD56839C96E212762845418F6BCF4F0B57D20FEA25A2188,1.4360832054686e-05,3BCFAC4361CA75AB294EBB530487F70B3A8A1CBB04F2F18BCE2F281763198FF3,0,1.4360832054686e-05,867616.83,678479358,2,0.00127876672999682,treat_2017,2017,FALSE,FALSE
4CD2D1E887AA035B46386D4B90FA16B1C41EEC16FB4E9B138B732C7F913F2D4E,1920,1C6EC1F8E25B016DB87AC7C6CDC9FD74E36F38CFD1673CB9480E1F9ED238F425,8.80218638642514e-06,E5ABBAFE31944B33EB97FA66732B5A526F09B5C9B1CF3181F3361151C0AA9EB7,0,8.80218638642514e-06,1641764.66,493174905,2,0.00332897039844312,treat_2017,2017,FALSE,FALSE
4CD2D1E887AA035B46386D4B90FA16B1C41EEC16FB4E9B138B732C7F913F2D4E,2352,233C29FA2E67D9E99661CF7ABDF39D6AC6BAEC0D61A8BF7ACA5B2A341DB24E7D,0.00126345506798275,13F626FCEEB1FD59AD5B43240916375573AC6AB3BA3E06035D546F6114C3CDD5,0.000486627052877571,0.000776828015105174,5456735.06,493174905,2,0.0110645026838906,treat_2017,2017,FALSE,TRUE
4CE683198D1988956A9467C38F7C31A77267B4563430CEF1229B83E2C35DCB2E,4950,4CE683198D1988956A9467C38F7C31A77267B4563430CEF1229B83E2C35DCB2E,5.84825939287943e-05,CEAFEED3ED05C91D74CE8DE261F351A2E56F47B769FB316D5F0B6434FC4795A3,5.64895213668696e-05,1.9930725619247e-06,33736015.65,566236854,2,0.0595793357703277,treat_2017,2017,TRUE,FALSE
4E78F96F43D616DE06C6BB0411A5047F6916476BB140C5570D88747512330436,2352,233C29FA2E67D9E99661CF7ABDF39D6AC6BAEC0D61A8BF7ACA5B2A341DB24E7D,0.00126345506798275,A183E58FD6E9210A769556E997400F5AB2F8747CA368592DCFB4BB8B7CB10859,0,0.00126345506798275,7675640.8,59972758,2,0.127985456330022,treat_2017,2017,TRUE,TRUE
4F041995909348A972258A49F0EA4DD0F1AEE47DA660396688699BE3C5B383F6,2014,381129D2BACBFFE88AA47CF43AAB8B0205C90F8E3B8F55424F7421B3BB765AE7,3.70529576586508e-06,91738BC31E8682337A567C344417306B4025B0A737D605FC612A6F338F21D854,0,3.70529576586508e-06,9081.7,1130393444,2,8.03410533580554e-06,treat_2017,2017,FALSE,FALSE
4F041995909348A972258A49F0EA4DD0F1AEE47DA660396688699BE3C5B383F6,2015,7A01DDE298CB1AB8AAB6B60D8755E5997F415CEF475BD9887E027BDBD80E1B41,0.000568587529549804,0D8E6484CB9716B07B6C77FDAD4D31811A9B3082E8A56ED31A4A3CE3BD08F828,8.69235578696799e-05,0.000481663971680125,808159.74,1130393444,2,0.000714936683585366,treat_2017,2017,FALSE,TRUE
4F041995909348A972258A49F0EA4DD0F1AEE47DA660396688699BE3C5B383F6,2059,4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,2.17442134768675e-05,79B59817E9FA073421DD2557D87BF8BDBC59DB7DEDC6770D83CAB4D5B9604105,0,2.17442134768675e-05,59376.29,1130393444,2,5.25271004667999e-05,treat_2017,2017,FALSE,FALSE
4F041995909348A972258A49F0EA4DD0F1AEE47DA660396688699BE3C5B383F6,2352,233C29FA2E67D9E99661CF7ABDF39D6AC6BAEC0D61A8BF7ACA5B2A341DB24E7D,0.00126345506798275,A183E58FD6E9210A769556E997400F5AB2F8747CA368592DCFB4BB8B7CB10859,0,0.00126345506798275,267109.36,1130393444,2,0.000236297690346477,treat_2017,2017,FALSE,TRUE
50154C7B5E14CCEFC3EDBACF9AA6A051535C6A93E708805F4E988D33659168EB,1393,3409A792DFBCF728B94A2DF9FFAEAC4564674848B4985FF7EDBC27B84FAB7773,2.39826898116982e-06,C783027837319E3C8845706B064F581E7067FCAF72473EE7FB02BA67E08AA8CC,0,2.39826898116982e-06,6267224.44,305266855,2,0.020530314173807,treat_2017,2017,TRUE,FALSE
50718D79C9F77E6F3F5941DA8BA2BF27DC3B371AEC3069E4679E58F20D84E7ED,2351,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0.000103038803811996,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,0,0.000103038803811996,7336323.55,13586585.5,2,0.539968158298492,treat_2017,2017,TRUE,FALSE
50718D79C9F77E6F3F5941DA8BA2BF27DC3B371AEC3069E4679E58F20D84E7ED,4211,BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,0.000136258727169874,87E5B03AE2F26F8B96AB3C88B2131DACA236CEB32040FDCDA46B83175621CD78,0,0.000136258727169874,4622321.48,13586585.5,2,0.340212151169254,treat_2017,2017,TRUE,FALSE
51B37CF91459AED30D24D0A9F3FB4DDBCCFF7BC54E9DA657DE461970AA337C3D,2229,DAEA45B1C32A96BEF3B14822D96C2FE56C613857921FE02B9603218C0CB7CEF2,7.40870498332187e-05,B2E0D78A7F730C32AF9265FD7637D341F281207F62358847026025605C8611C2,0,7.40870498332187e-05,53728,333294990,2,0.000161202543128536,treat_2017,2017,FALSE,FALSE
52B1C2E21C26CA36EBDBE57AD04719B3655CAA2C95F9A8BBD9501644C81735FB,1062,DCF3F0DD9DF652FC8B064F143BE61B6316597A64B4E743D24B0030BAF9B79803,6.15850136977239e-05,BB137937773E0C72F137BCFF7E230688DB583482A9563BFF037CE4FFF9F60CE8,0,6.15850136977239e-05,10658391.36,805838523,2,0.0132264604580092,treat_2017,2017,FALSE,FALSE
52B1C2E21C26CA36EBDBE57AD04719B3655CAA2C95F9A8BBD9501644C81735FB,2014,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,2.02112860527006e-06,85824767204C92DFB37F36B5D9087A92328BD6A0092228B0AB8B89C227C24614,0,2.02112860527006e-06,2500535.78,805838523,2,0.00310302338325913,treat_2017,2017,FALSE,FALSE
539DFF8A5B778AB035491D14825C7B39DA46F67FAB72F13B77AEF41EB8525850,1105,A2D0C13790C3E409C825E25214303B2E0AB0A1071E3E1997C5F73FCE2D5E2BDC,1.03465140882384e-05,D192DDE8580A23934849226460762419C2A29C026445388AEC31D2F6CFE1DEE5,0,1.03465140882384e-05,19691.55,99580134,2,0.000197745767243093,treat_2017,2017,FALSE,FALSE
549DB4EF525043F50D2173C29347FE391310F9E0EA10DDE919839D19ABF1AABD,1920,549DB4EF525043F50D2173C29347FE391310F9E0EA10DDE919839D19ABF1AABD,0.00155502566739442,E5ABBAFE31944B33EB97FA66732B5A526F09B5C9B1CF3181F3361151C0AA9EB7,0,0.00155502566739442,72138243.82,1164724183,2,0.0619359028282493,treat_2017,2017,TRUE,TRUE
549DB4EF525043F50D2173C29347FE391310F9E0EA10DDE919839D19ABF1AABD,2014,0E6E41DA993142E6DE05A8BAB736CDD2C61EFA0D04650E9F6C860FE4EA7242B8,0.000836737872527657,61CE1E059D5C7F1EFB93A2EBFCF5C1706E402C91F3EC2954C003784C58232EDD,0,0.000836737872527657,8247104.56,1164724183,2,0.00708073609217746,treat_2017,2017,FALSE,TRUE
556F325F89BA24B47694660DC89436EC50E9D389F7BAA17D07992B6F91C354CB,2351,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0.000103038803811996,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,0,0.000103038803811996,482110.83,14633268,2,0.0329462174819733,treat_2017,2017,TRUE,FALSE
59B68E5F66CA94626EC70E0535717B5E8465EB608B38FBE4703548D679DB57D2,2351,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0.000103038803811996,E6FBC32059211E85E235011A5E8D4C5A37E54E298B13DE19262EF86E270E53FC,0,0.000103038803811996,8400136.73,43093675,2,0.194927369967866,treat_2017,2017,TRUE,FALSE
59B68E5F66CA94626EC70E0535717B5E8465EB608B38FBE4703548D679DB57D2,4211,A20718A1C5EDE23DDA5E6320129C83E1683DE48F1D318858856BE325EEE823C1,5.55692076673613e-05,F66881D2CBD8F79CF3F2AEBA32FCB1CBAFC69DADD89FC0EC2BABF34D5CE910AB,0,5.55692076673613e-05,6869.05,43093675,2,0.000159398101925631,treat_2017,2017,FALSE,FALSE
59C405EE81F7DB712B0C182F7A0648210DB80C4E2B811A585621A37CCE80EC3A,2351,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0.000103038803811996,E6FBC32059211E85E235011A5E8D4C5A37E54E298B13DE19262EF86E270E53FC,0,0.000103038803811996,293277.59,90569594,2,0.0032381462370252,treat_2017,2017,FALSE,FALSE
5A41EED6C59AC1EDF201EFDFA73A11F19BE67EF68B30E9CC5053AF22875120BA,1393,3EE54F1625227C67E1ED1E8AADCB8DB7E0EAC784F6B11595A589E00465C4C22D,6.44909989307547e-05,50154C7B5E14CCEFC3EDBACF9AA6A051535C6A93E708805F4E988D33659168EB,1.13343454860175e-06,6.3357564382153e-05,5940.37,1208520483,2,4.91540696542749e-06,treat_2017,2017,FALSE,FALSE
5A8D2813233B37BD9B2281904699D993F54A41E6754B516C5131435FD4EB280B,2014,381129D2BACBFFE88AA47CF43AAB8B0205C90F8E3B8F55424F7421B3BB765AE7,3.70529576586508e-06,85824767204C92DFB37F36B5D9087A92328BD6A0092228B0AB8B89C227C24614,0,3.70529576586508e-06,83232.38,2978633885,2,2.79431387721556e-05,treat_2017,2017,FALSE,FALSE
5A8D2813233B37BD9B2281904699D993F54A41E6754B516C5131435FD4EB280B,2229,DAEA45B1C32A96BEF3B14822D96C2FE56C613857921FE02B9603218C0CB7CEF2,7.40870498332187e-05,A867D7F1BC4AB6DD60078ED60C319E413BC789870B5BF7E1BEF246C6D203F512,0,7.40870498332187e-05,779218.67,2978633885,2,0.000261602701132234,treat_2017,2017,FALSE,FALSE
5B62B2ACB0C9D2FA749C81D43481D120BE7CE506A5EED1BE9279D42D776C7E46,1031,EDDFC65124756994667D25645FEAF7C299F0F2020BD0AF5797C30FB1C6970203,0.000214623407121329,E960E6FEE8969FB7389229FEC9909A4AE8924C8D288A1D7C78D5252939037603,1.58986599678024e-05,0.000198724747153526,11419892.78,265325805,2,0.0430410181173294,treat_2017,2017,TRUE,TRUE
5B62B2ACB0C9D2FA749C81D43481D120BE7CE506A5EED1BE9279D42D776C7E46,1041,93E844FE1AC70363ACC25C875A81A3C2EE7ED2364EA24705F5D877FBB5C4CEE8,1.06163783434385e-05,ACD51ABDE76CF4ECF54957E6C2CA90C65F4BB2CB52A228B1D5E0867E9E5BD250,0,1.06163783434385e-05,443694.53,265325805,2,0.00167226301263837,treat_2017,2017,FALSE,FALSE
5B62B2ACB0C9D2FA749C81D43481D120BE7CE506A5EED1BE9279D42D776C7E46,1062,DCF3F0DD9DF652FC8B064F143BE61B6316597A64B4E743D24B0030BAF9B79803,6.15850136977239e-05,AAEE7A0BCBE72A758DECD010C6BB77D07962734CC24B10ED40C403CDE97D5EB3,0,6.15850136977239e-05,465645.3,265325805,2,0.00175499439264869,treat_2017,2017,FALSE,FALSE
5BAFFDA135AFD0B803F11E4D0F49D0D307B62414D2A1FAB160B1925D68153871,4322,A0B44CF8258D0A44D27D379D0CD4B5D173FC1457A2B18D84A999423522AED2D2,3.52989529924418e-05,8DF5F00E3294F3D1BD1E7EA67754212E373670DF333D1A835A44C57D6CB9B4D8,0,3.52989529924418e-05,3023569.29,2051481296,2,0.00147384687147545,treat_2017,2017,FALSE,FALSE
5BC24025562E735BAE985E7C2E9424522DFBA7C4B6F1E95D0A245813A04B7771,2014,2A70DBCD110EDD6E2E83D454D79E47D9BA81845955CFE8E1E03BF1D0EA7BCBC5,3.90209640781755e-05,381129D2BACBFFE88AA47CF43AAB8B0205C90F8E3B8F55424F7421B3BB765AE7,3.70529576586508e-06,3.53156683123104e-05,315088.87,383121434,2,0.000822425586348166,treat_2017,2017,FALSE,FALSE
5BC24025562E735BAE985E7C2E9424522DFBA7C4B6F1E95D0A245813A04B7771,2229,DAEA45B1C32A96BEF3B14822D96C2FE56C613857921FE02B9603218C0CB7CEF2,7.40870498332187e-05,DD08B601EBB20E9049937EFCA68F187630995849BF698CC93C86C3024F7D4981,0,7.40870498332187e-05,53421.4,383121434,2,0.000139437252158541,treat_2017,2017,FALSE,FALSE
5EA04403872CE1207FC98C6591DA97C2C123C00F5524C42E3A85A0EB094096D5,2443,83EF4B50AC15D4BECE9C97DA8BECD2A6FAAC7049AAE59F893F2577B461792A16,2.54628648143931e-05,C9210078CEE580FDD0812518371FC8B5E11A493EF54D24394419069892A286C3,0,2.54628648143931e-05,58071.12,19578873,2,0.0029660093305677,treat_2017,2017,FALSE,FALSE
5F608D5E19A0D18BBDE76FDFB16FE77FC6C529F73BCA43EB343B9E7A84A65230,2014,2A70DBCD110EDD6E2E83D454D79E47D9BA81845955CFE8E1E03BF1D0EA7BCBC5,3.90209640781755e-05,61CE1E059D5C7F1EFB93A2EBFCF5C1706E402C91F3EC2954C003784C58232EDD,0,3.90209640781755e-05,967061.37,873396589,2,0.00110724198168354,treat_2017,2017,FALSE,FALSE
