buyer,seller_nace4d,n_suppliers,total_sales_in_interval,interval
393BB96ED4E0667C7C490A8CB9C2970618F50F08B3983D7C87010A612E10A76F,3821,1,3607,interval_2011_12
BDB487043B7808B72DD228FD052A4E174394AE80CFCAA8177443DD571822FE82,3821,1,6278.66015625,interval_2011_12
78A044E24965E8526E152BF474CF44890291A71915BC80CDFC3BD49C7EE90780,3821,1,1897.7099609375,interval_2011_12
C1C5B29299982DFB56E79C9B9F4C2ED8B21B40E6AACD8E991A30D10EF08A5531,3821,1,695,interval_2011_12
4CCB7D0755A864311CBCBA32C653B931E0553AF1256A377AA336FEA2A8349C0F,3821,1,10626.099609375,interval_2011_12
B47F5B6898214E8F5D3E39031CA1B41E9BE3367FB6B1306B0459FE85475A59F6,4511,2,797235.38671875,interval_2011_12
31BE061FA64F7109CC6178E500D315B214A3D5F18AC6B19ABB9B6DAB90F0B517,4511,2,367589.34375,interval_2011_12
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,4511,7,214218.96786499,interval_2011_12
F528BEC475BD1E0F79259B2E943C62A8B2D1382032F6DDF19F90EDF27B4E278A,4511,1,20147.80078125,interval_2011_12
FCD37ABB3691F4DF160B7FB2E94F9BC0F09B83F30421EB3B4A5079DB3667E4F5,4511,3,7027.80004882813,interval_2011_12
3FE88DFC0B2F6316993023E8E682748C40513194EC67AACD40D42F03EE51FEAC,4511,1,28034.9609375,interval_2011_12
C7B60CC452F0A0A53A5B89ACE3DC522CE12B53F887F752BE54B2DA5D374DB9A9,4676,1,2730.94995117188,interval_2011_12
B156698FA5FC124931D96CF5B5BD945A4193A96BA62F703F4D4744CBC6D2FB6D,4676,1,227342.9296875,interval_2011_12
849992678A39D5A48655A05BE77ACFBB537C4669A840B6F6DA0230E0AA188A46,4676,2,904185.927246094,interval_2011_12
96BFA5EE90814CBD5C0D8579EF0756BF1C811AF96B52A9B6B50748AC8C9EFEC0,4676,1,354766.40625,interval_2011_12
8DF5F00E3294F3D1BD1E7EA67754212E373670DF333D1A835A44C57D6CB9B4D8,4676,1,14761.3803710938,interval_2011_12
876978BC4151C1DB54BE1D34705B6F021461037AB3941E1E61C579AB8066A28B,4676,3,80905006.2599792,interval_2011_12
3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,4676,1,27750.8994140625,interval_2011_12
6976910CEDDC2F7635B50A6E3AEC2D3EFE09FE13C969E2B42A5C74F4D8784A53,4676,1,69626.513671875,interval_2011_12
5BAFFDA135AFD0B803F11E4D0F49D0D307B62414D2A1FAB160B1925D68153871,4676,2,220161.640930176,interval_2011_12
94AA8780EDF7C6601FC9A421CA049D492BE515A0AD5E5347CC20F6C159658BA5,4676,2,288484.945922852,interval_2011_12
F8F1FAA7804D5A5B8495B44A8586C93F19689545D2D96B5CBBB19221519EC076,4676,2,173519353.220032,interval_2011_12
19D0C27E90DE05558674786A9E5A3A6FA7E77A22D3A5BE19D32C9563E05F8B60,4676,2,13997.969909668,interval_2011_12
A0B44CF8258D0A44D27D379D0CD4B5D173FC1457A2B18D84A999423522AED2D2,4676,1,78290.91015625,interval_2011_12
DA1A66B56437D5C741D6776C78C3FC572574485904C6D0A82A82409C2AE29E38,4676,1,24407.0603027344,interval_2011_12
ECC4D226D87A0382C9F834D6A67C97816AC09552F57CC8085637068EA23F83E6,4676,1,12313.41015625,interval_2011_12
1E9AFCCFC2BEB1136C929DD46B6D15743F76A4DE734C2977D9C9BE1F6C01766D,4676,1,12782.1201171875,interval_2011_12
62D005AB2B8B907E6925352323EC1725DD28EA98C257E877A32A88F87A2FFF66,4676,2,14769.3897705078,interval_2011_12
AFCFAC2CC37741503432E297BB01923FD6D597D1DA1DDE441FA5DDCA0EA241D3,4676,1,51250.41015625,interval_2011_12
A917DF5AF099BA7EE6EB68360D5EBF6E85FACB8366D2BCDA656653F34B9EC406,4676,1,16880.9096679688,interval_2011_12
7AC15CAAC97625B385477A1F6A28C0F58024D0D5466028E0A78ACAFF205D0AA4,4676,1,798843.53125,interval_2011_12
D4226E8E76E93ACBF5668C753A6CB409F8D7B2C8085F0AB7B23600B91AA57881,4676,2,4436.919921875,interval_2011_12
925369B3A4A802500B3DA78F585BF50BE6051BC5982298375AF091146BDBE0FC,4676,2,14410.1798095703,interval_2011_12
6FD8DF79C130AAC4F854930CC00B7643DA68D62B5DF3FE1865BD2BE533F12B78,4676,2,2796.47003173828,interval_2011_12
0C70089416C7FB68B63409A154CC0BB233AAF037164EF5B1A618F6C8F24DCC97,4676,1,831.820007324219,interval_2011_12
B3D89EC23FAE61E9E1C25B20A7DC343DC071D7BBA554BD8EFE07E2E1821F005C,4676,2,23648.3505859375,interval_2011_12
03C2F8EBEFFAC11E770D85E82485F76642EA0BF2914C018154D0A369C7BF7FAF,4676,2,10329.4500732422,interval_2011_12
40373FF2604A156C93922C1CDE8C3D74A3B4CAC9C582D5C77BE7882A04E44797,4676,2,2582.58996582031,interval_2011_12
2933865DD9EA5D872D4DB5CE3EFA88841232CF514E5C7067BECE0A367B705212,4676,3,299224.76373291,interval_2011_12
D63ACE8BC215A8C4EB06847EB2A645F0FDF4C76C3B8FB808F3097FF68948A447,4676,1,6407.52001953125,interval_2011_12
37F0E084217A68293A5E910594C0418C366250E39674C656EAF2A981702D3413,4676,1,14534.6199951172,interval_2011_12
3BAF40AE597229516B2546B0CB6D7265F8CBBA83D651C9A0EBEECE4A76E1A670,4676,2,13574.9600219727,interval_2011_12
7FFF16D6AF3991F5F45ADB9AF281E1C0DD57B05C93B160F03C9645B881C381A3,4676,2,21497.1505737305,interval_2011_12
7962D1E1993E4ED7E8A370BE1F1D37FA7BBE34D9FE0ED9A581E8F0640FEB2DD4,4676,2,209059.549987793,interval_2011_12
580195ACFF344A0DFDAB270FFD45C37829674D598DCC499B3F42D8A97BE81122,4676,1,7958.30981445313,interval_2011_12
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,4676,1,349.829986572266,interval_2011_12
176DF2E49029AEFF2D4AA059598518F55A2AF7FFEEBBF2FF6145AD6F7D0BB599,4676,2,5088.0400390625,interval_2011_12
90C9F81CB0FB2D133BA847C194412061657E084F532F0B819156925A48CCEDE4,4676,1,78439.1484375,interval_2011_12
9C8EB20FA52DF76154FE015473D15DCDE8EF3F6EB34E0168A4464DFB4B0E7BD0,4676,1,37936.2998046875,interval_2011_12
7C0333AE08168E97C1DD68D98B8051A5C5C90D18245B4988A49F08062BC40274,4676,1,97306.9765625,interval_2011_12
AA87309A737CBB71FCAA97B6666221C793EEB9AAA338E4C5DC338835324DBB38,4676,2,5415.39001464844,interval_2011_12
736186C33BB6D1F9CF7E0432473DAF2D345551EC008682F43EB302BAAFE91A1C,4676,1,3948.69995117188,interval_2011_12
253A178090860867ECF291987564AD253B0AF5F033D9FAE573DAD0DC950DB322,4676,1,1239.5,interval_2011_12
5A8D2813233B37BD9B2281904699D993F54A41E6754B516C5131435FD4EB280B,4676,2,4828.72003173828,interval_2011_12
5DA702176E9823E1FEFA13BA1A76160F214544580B024F57111E9919EDB3CAF3,4676,1,2587.669921875,interval_2011_12
43BF717D6CBF45CB69C21D1B87E250C19E3E08F03F1C2C4E6F16D05E9E3B114E,1107,1,146854,interval_2011_12
30F55EC464B5993FE3A30E9CC91F7CA4A0C167800E1705292A9664D61C8A4E5C,1107,1,55593.9296875,interval_2011_12
3A03EF07D82B182A1644571A8F7DD0169ABFDAFFE08229F4B374E108DF0EFE30,1107,2,848131.29296875,interval_2011_12
FB7B40D8617BEDA0633B3256A292C9756DCE108D706F6634F8566739346ED097,1013,1,11975.1796875,interval_2011_12
FCF30B082573F97E8F74E57B1A478C7724711244FF3A60C64ECA2ECB6463064B,1013,3,4328797.3125,interval_2011_12
50CBC52C971831BDA33E79898E5A12813AF64A093148AF7BFA0D96CB7F2F2E10,1013,1,107789.6484375,interval_2011_12
648B6285AF072F95A47296A5F6B2ED0F033063B5034F78B51A7A8AAA82ABECE6,1013,2,1596159.859375,interval_2011_12
4171043189D4A62A186820C606F6228B693F2EF94981C574A91250CE65602924,1013,2,26441.6995849609,interval_2011_12
D3B615A03010104B09E4C88B29B0A80A823664C2897B33D069EBA714719DF84B,1013,3,280995.897460938,interval_2011_12
7D1BEB4E7A1722EB6B2DA208FB4BA7AC10C7C653963ABED73F9B846A2B530A00,1013,3,1656403.38671875,interval_2011_12
50154C7B5E14CCEFC3EDBACF9AA6A051535C6A93E708805F4E988D33659168EB,1393,2,2321974.76501465,interval_2011_12
836B08A2619A403449CE0A3825B7CB75532E53C192D891C809C8BD6312F3826F,1393,1,596.900024414063,interval_2011_12
C783027837319E3C8845706B064F581E7067FCAF72473EE7FB02BA67E08AA8CC,1393,4,75333.1409912109,interval_2011_12
88C42C7039F05F1CD446A676D49ABE520B7016BC87BF570874E80BD2F11C48C8,4673,5,257763.426757813,interval_2011_12
1F5CD2F411805AA9C31E6DBBC790907AB806F95C74B91117BB03BDB6C4271CE6,4673,4,409240.2421875,interval_2011_12
C9CB6A81CFFDCCB48861A02590A3F6FADAD361D72A8B8BEA6FD1076E4AD54689,4673,2,639886.8984375,interval_2011_12
B3D654EA10029623D8DB78121966913DE518DF2085968D35E421E65CD73723FC,4673,1,5474216.75,interval_2011_12
EC16B7F9999667295108DFC26451AC64A2F6F3365EDAC341C676D64541A9173B,4673,3,393554.438476563,interval_2011_12
FC8010B78A809B3E72AF1876636C1BB7E21F67A0D6303C637C5BEDD13E96979C,4673,5,751296.267089844,interval_2011_12
EFD73DAD6F8998209721807EF3E22D15847BC9046380DBEBCB4A10F5234013DA,4673,2,47711.1211547852,interval_2011_12
3492015775855B75BBAD66050518D1272220A2A78752A65CB38D693C02718658,7112,1,40317,interval_2011_12
D4D2E1C06944A9D89BF42D277B9FA290B4D68A873FB82943562B733E4FDD2FB9,2399,3,6119369.20117188,interval_2011_12
989687D7C007FB8940E148269BD1C2F48876FB0953B2047A8DE0CCFC6D7F6980,2399,1,1084.76000976562,interval_2011_12
79B63230F71E27B0B009FAEE092B4649C8CEF6C842DF1E9548C74ADA7F1A7DEB,2399,1,7560,interval_2011_12
8D0838CE690F3FF145B504CF776FB3F131DCFFECD2BF8B9E5BD0883940A7AD0C,2399,1,1910.53002929688,interval_2011_12
989687D7C007FB8940E148269BD1C2F48876FB0953B2047A8DE0CCFC6D7F6980,4211,1,498.239990234375,interval_2011_12
8D0838CE690F3FF145B504CF776FB3F131DCFFECD2BF8B9E5BD0883940A7AD0C,4211,1,633.590026855469,interval_2011_12
2067DC776D1DEE682E338D5BDF2FAFF656A199BA8C65B700D0772CD9404A28CF,4675,8,533304.223876953,interval_2011_12
A3EEA90520023A1349E958E99956592B4CDBDA90F3C04CFD8AE2C2B9C48DDCCE,4675,2,39797.98046875,interval_2011_12
68A2F4B84714EC1829E0AC28D29F204FDEBFF70F71F2A22FDE65461FF3ADDDFF,4675,7,3900290.63803101,interval_2011_12
3D4F4958124C1EC7F879AA8AF7FCA99E38235954F4D247F2CB25F446130153BF,4675,5,62142.26953125,interval_2011_12
4ED48060316E4A8264EF55EABF15DA3208919316F554C1FD77C7784AD4A3DB70,4675,1,328,interval_2011_12
B7ADEF45742EE19C0111B2E80F3BB77D7C3B3837A87F11B7488D4EEA6413C22F,4675,1,3450,interval_2011_12
2A3B78D448FE54C9A93F45E4E739F5C78598E46AF0699A4BFBF05DC6D173DED4,4675,3,19616.150390625,interval_2011_12
4CE683198D1988956A9467C38F7C31A77267B4563430CEF1229B83E2C35DCB2E,4675,3,269521.775024414,interval_2011_12
BC0BF2E7511DBB53DBD56839C96E212762845418F6BCF4F0B57D20FEA25A2188,4675,8,6640243.20092773,interval_2011_12
1E44CC52285B69623C9CCB062BA9A78BAB4DD82BD18FFAC411FB7B652E5DB487,4675,6,344389.839355469,interval_2011_12
E13616454E4BF3380DD212D13614225515EF33F6F9CFECA55E3C83D914B311D0,4675,11,4916882.78503418,interval_2011_12
6DF6FD750AA2D67C2FB15D06A63C0321D1BBE5A3AB2AF038C453EFD0BDD605CD,4675,7,13613516.2565918,interval_2011_12
1CA094B752178A00D0DAB81D2B57AF833D16221A5E9AC38167100BC586216614,4675,3,352161.431640625,interval_2011_12
02F0BFEDEC9E92948071739F77D2CB6ABA96BFDA7163F2D7B8A21E5A354BF755,4675,3,8929.29992675781,interval_2011_12
93E844FE1AC70363ACC25C875A81A3C2EE7ED2364EA24705F5D877FBB5C4CEE8,4675,7,317689.346557617,interval_2011_12
94017B9E62CF2DD7184E06909A4451225FEEB88ED86B19429927E7E0CE36D9AA,4675,4,715087.150543213,interval_2011_12
88C42C7039F05F1CD446A676D49ABE520B7016BC87BF570874E80BD2F11C48C8,4675,3,53875.0390625,interval_2011_12
FCD37ABB3691F4DF160B7FB2E94F9BC0F09B83F30421EB3B4A5079DB3667E4F5,4675,4,242309.525390625,interval_2011_12
7EFE1CA1294EB0C59D7BA332E4CA3CC2CCB59DF64A4442FBEBD39510E314C4EB,4675,4,79420.08203125,interval_2011_12
6195456686C895BA78496E6AB51289B21F36C1873A72778C001066A6E61376EB,4675,2,5290.01000976563,interval_2011_12
AE66A9EFBEBE6A9A61571C04995743B1E6F7AC1101DA3F8939D8877725059A04,4675,2,130462.2421875,interval_2011_12
50154C7B5E14CCEFC3EDBACF9AA6A051535C6A93E708805F4E988D33659168EB,4675,3,29434.9497070313,interval_2011_12
2EA5AB1710B2C07A0559C4D607230AEE3A896C7A33156792015D2C79268E4D7A,4675,6,4200764.29296875,interval_2011_12
648B6285AF072F95A47296A5F6B2ED0F033063B5034F78B51A7A8AAA82ABECE6,4675,2,51013.2099609375,interval_2011_12
E45F7DFD2118AFAC61600B4EB9379275E0EECB7BE145B023366FDC90584C022D,4675,1,4188.14990234375,interval_2011_12
1EF0DF67EF7AC2F3581FAF92CE047C3154647514718753413E9D05FF3CCDA889,4675,1,1182,interval_2011_12
A5F42954DC270F82BFCBF96E16AED6D073EC39BFFBC3C7FA91B568085B73F10C,4675,6,648995.001464844,interval_2011_12
FB7B40D8617BEDA0633B3256A292C9756DCE108D706F6634F8566739346ED097,4675,5,308005.881225586,interval_2011_12
9A223F33887F80EE1616E19052D7175A6FD49BAA5085C9F873C92F25A624BE41,4675,2,157948.91015625,interval_2011_12
5A024A8627257DC841CA2C523B09EBBB0D8102F6BD7E92CE82D83C87F37E1B27,4675,5,39707.3695678711,interval_2011_12
A1E9FE762ACC4DE886908DD38F550AAC93E153911553A0EE13701CA7E35CD778,4675,5,1548709.296875,interval_2011_12
3F3F2B91AAB7C1CE29D2F51649732A30E28078532E5089D16AC68695245201E7,4675,1,6910,interval_2011_12
8E1065A4366E4DCC801CAD0AEF33C626BDA7BB2AD9FEDFC7BC8FC871397408D0,4675,2,12732.0498046875,interval_2011_12
7AC15CAAC97625B385477A1F6A28C0F58024D0D5466028E0A78ACAFF205D0AA4,4675,4,1291608.3671875,interval_2011_12
2D8A817A1129B12C28B82A6727273E7EFA09AFE71B0D5CA53BE3AF944913920E,4675,1,1420,interval_2011_12
BE4DD561C3770183ACCE167858E1CE9A2294DDB0BB666B8EBB8EEB806C374B71,4675,2,3128.2799987793,interval_2011_12
F67F71F147E1CB5AEFA4E81D4CF30FD406FD11D5180E30DE707A48959D8C18A2,4675,3,72418.4501953125,interval_2011_12
99321F09AA91D6F20F886C240F1F52FF956BEED0B1CBEADB6FDB7ABA30AACFFD,4675,3,40817.2607421875,interval_2011_12
781DDBF220914771C108CE716159C411A65053A91F89898E330CB0229771CCE6,4675,4,462005.163085938,interval_2011_12
1CB37AB74478F9C217EFCFDA2843A640F506101BDE944EFD19E87241396C4A1C,4675,5,471831.424499512,interval_2011_12
F66881D2CBD8F79CF3F2AEBA32FCB1CBAFC69DADD89FC0EC2BABF34D5CE910AB,4675,2,2361.29992675781,interval_2011_12
F6666BA89C8B5382B9C0B06A16F4F889938E227B6C1A8FB379BFE53CCFD220F1,4675,1,328,interval_2011_12
E960E6FEE8969FB7389229FEC9909A4AE8924C8D288A1D7C78D5252939037603,4675,5,2121656.046875,interval_2011_12
4AFC85B5CF441CD43053A9D9D8807418D8B2A8A154234F3490289B46979574FF,4675,2,1673.94000244141,interval_2011_12
798294CF36CF2BBD5FE5C29BC2C449FD8776799CE16E9E49D018988A361D5DA9,4675,2,46700,interval_2011_12
40373FF2604A156C93922C1CDE8C3D74A3B4CAC9C582D5C77BE7882A04E44797,4675,6,2144375.51098633,interval_2011_12
EA1B2625F236F386C8047A4FF05EEFA589BC2737825902CB44BC003C61070512,4675,4,210742.997070313,interval_2011_12
A405944F2300FF1401BE3EE7ECDCDC7B86E83CAC9354305CED6A763AD70D74A9,4675,2,3857.79998779297,interval_2011_12
FDD1102245863B8239955E11156110E9387D74CA18944A2A94DB2485FC95B7CF,4675,1,328,interval_2011_12
9FB5944C051F95A54446FEFDB75D4352AB81B7523E0D204A06D992C7A8474E3B,4675,4,63044.2386474609,interval_2011_12
A1CAB2E84D49975821059FF1672617E46E3BFED1EA035E22502577B09256B17A,4675,3,364333.303100586,interval_2011_12
D192DDE8580A23934849226460762419C2A29C026445388AEC31D2F6CFE1DEE5,4675,4,156061.383270264,interval_2011_12
FD89E6BAA0B37E71FC425D295C740C5B6BB3E5848279A11DEF301A9E3870DDD4,4675,3,31201.970703125,interval_2011_12
5342A039DE09EEAEDD6D3DB24C6D1120DBA3136D94F63937AF268D9A288D0BB1,4675,4,70237.6707763672,interval_2011_12
70B71A7B2820CB01DF642AE46DADD33CF6B38827901B74C77E35D184F2B399F8,4675,3,65613.6291503906,interval_2011_12
381D6AD75504621AAA303DA8B68DF46EE6B9727BA4F21EC24430FDFF3C56297F,4675,3,6703.94006347656,interval_2011_12
D3B615A03010104B09E4C88B29B0A80A823664C2897B33D069EBA714719DF84B,4675,1,9865.7998046875,interval_2011_12
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,4675,2,58214.75,interval_2011_12
30F55EC464B5993FE3A30E9CC91F7CA4A0C167800E1705292A9664D61C8A4E5C,4675,2,47158.669921875,interval_2011_12
A51F00235D796CCE8CFFF4153B1BC02F9301A4019BC50BA8E690A95062AC776F,4675,4,360326.876953125,interval_2011_12
4AD058558FB153865A70374ECD65BF73C81C8F32472F2584D475EBA4F49442F0,4675,1,5300,interval_2011_12
F4538D06AD23BAE01E5FE50E3EAA38B892CA10B2E15AEE3E4EA7CCE39CC11F2A,4675,1,492,interval_2011_12
EE1CC683DC430F9FD34068CC8A9EB02D8B711844ECEB463B526854EAFD885B6D,4675,4,519390.80078125,interval_2011_12
70FE32E6D4C290D05B9D2182667C39C6B9FE3FE1D7631D861FA3E0AAAF1DA222,4675,4,237349.362304688,interval_2011_12
23471D8AF6182A3169E31B37360D193223E3008F721885E39CE6B91088310182,4675,6,378750.131347656,interval_2011_12
5F1D42521DC60618D75D2665FD4DF51DEF1A07E89A2E5B008732B54571651A44,4675,3,8765.6298828125,interval_2011_12
1629E9233A9D8C0E17FE5852F17030A4B06A38832FCB56CFA37AFC6A42F63349,4675,2,239219.546875,interval_2011_12
DF59A33C22F193B09ED77F4A38EDFC7A5554B0A0AB7490343EE1733171C49277,4675,2,7670.00012207031,interval_2011_12
0234E5C0B8910F047CBD77EED47E4D64324413E163FF6DC3F9B4CE4A4D2D8BCF,4675,3,221514.484375,interval_2011_12
CF9B8B588409066AD6946CE361D438B92DF5EECD0895FD9B68DB2743C94261DD,4675,2,2034.80004882813,interval_2011_12
91EC638BAEE6C0547B5CD3A38EA010251CF846F1DAC5B46C2DEBAA30174CD56E,4675,3,225318.478515625,interval_2011_12
9C0362DF414FCE539D1971F13460C5726B978F5842FD946D821DB58B8E1D7CD2,4675,6,883271.792236328,interval_2011_12
EDDFC65124756994667D25645FEAF7C299F0F2020BD0AF5797C30FB1C6970203,4675,3,297261.688476563,interval_2011_12
7945FA9C50721DAA30116060E01E84D608F94143882DED53B2B10CACC952D239,4675,2,3896.63000488281,interval_2011_12
F46066E01258FF3F093EB4B18BF23AC5C32E64EDFC95E3B65C43C26E311EBC72,4675,1,3756,interval_2011_12
FEA23619C9CA055D4CE6052BDFD4696D6DE3EFD450237458C028D85DA3ECA980,4675,3,339048.462890625,interval_2011_12
07397C569A6F3EE3D320F358AC14FDDA7968E82875635449E3BD95D1834FC0E5,4675,4,1136333.53515625,interval_2011_12
AA87309A737CBB71FCAA97B6666221C793EEB9AAA338E4C5DC338835324DBB38,4675,7,6806113.58148193,interval_2011_12
AAEE7A0BCBE72A758DECD010C6BB77D07962734CC24B10ED40C403CDE97D5EB3,4675,6,524363.287567139,interval_2011_12
5347F3D4FE4117C4A647DD2DFB5FA5A0A1F483BB99719DE675F1297CD57F8A46,4675,2,4534.51000976563,interval_2011_12
F4576F551E5A09D279A08BAE6C3E346DF47CCA14EEAD20D98D00662011730295,4675,3,4007.88995361328,interval_2011_12
E756DA3539314D7A352B7168CCF7F909AF47C1218C9F1A619A21BA07BFD46604,4675,3,1622,interval_2011_12
F13FD771AC8CC4A7E3399ED76B79B31E925D00F83A00941ADBCA043E167F0DA5,4675,2,40941.099609375,interval_2011_12
4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,4675,7,3312742.72753906,interval_2011_12
1DF9568A6A423952768C45FC6F2650E3BCBC951B296CEB9C82A36E484A526A25,4675,4,184945.399902344,interval_2011_12
F576A24EB63EDC0294D91DBD1FFFA54E8E960AA6697AF4A67319257BEDDEAFAC,4675,1,1767.69995117188,interval_2011_12
FB83BF8DB12C080B035B438A8AB84439C28081A1CC7D033F03F30477F2516BA6,4675,2,6081.00015258789,interval_2011_12
C3A2D67284F0CA984338C5420DBA1E4D10791D36F325A56F435A71117DD64069,4675,2,1836,interval_2011_12
541532C1978CFC740F17F22C4E6107E0CFC0446EEA80EAB9DAE41F9AA6AE3792,4675,4,220382.051025391,interval_2011_12
86B7E7A916147C57DB8DFA144F81167F99A09F12C9516909BA87FA9E3380C2EA,4675,1,434,interval_2011_12
1061796C42F184760E3BAF45DC443875C42284348C2B209B70F02ED964EDAC7E,4675,4,73871.1397705078,interval_2011_12
5D77EB5BE9330CAEF3D55624B910700950C6A0869604107D0701426C5765DCE9,4675,5,440586.98046875,interval_2011_12
E5ABBAFE31944B33EB97FA66732B5A526F09B5C9B1CF3181F3361151C0AA9EB7,4675,4,141674.580078125,interval_2011_12
AA8BEE79868007A10B728A992048CD36601D9A607FA6644616080FC8AE4402FA,4675,1,1020,interval_2011_12
898E9459519E2AF1EBA06A844D735A12725528F822AEE6B2128AE7F022F18AA3,4675,5,279694.30078125,interval_2011_12
3642A27195D390082C63B86CBF714DEE92CCC280E623BB34D0E8F876BE0C04AC,4511,1,170432.150390625,interval_2011_12
2F87AA86DB9580D6326029DEB62E787E46670E76881F983E5B2676F8A9C58A5B,4511,1,433.670013427734,interval_2011_12
E226414FE7AEDCA3ED6AE8C253A524C2A6477FFCB93D320BB29F88459BA7680E,4511,1,1845.10003662109,interval_2011_12
DA25B893A2910C3BCCE2316C8463E49367E32069E6086F466B898B0DC4FDE373,4511,1,1320.98001098633,interval_2011_12
82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,4511,2,181636.239746094,interval_2011_12
6124D8C0B3BE7ED34D36E2268756C66ADA69BA3A62AF2694DE53695ABA8C0454,4676,1,1375503.0625,interval_2011_12
2A3B78D448FE54C9A93F45E4E739F5C78598E46AF0699A4BFBF05DC6D173DED4,4676,1,11393232.5,interval_2011_12
4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,4676,3,13978.2897949219,interval_2011_12
6371BA2FF54724755C5C1CEAFC819C6D6E837562856F99423DF37E607DDA7B0E,4676,2,1180963.71875,interval_2011_12
5F608D5E19A0D18BBDE76FDFB16FE77FC6C529F73BCA43EB343B9E7A84A65230,4676,1,4553028.6875,interval_2011_12
969A182C1332AA7D3B3673679AC4454478A1AAEA9E50C82A755CB81680A4E9DC,4676,2,740905.593505859,interval_2011_12
8F7A8971AAA0C8175B4DA5776CA303207A692E7EB823FF489A69B00E4A68E7DD,4676,2,4393474.09997559,interval_2011_12
7BB5FFDF6472C25FBCEADE8452F14ED1F73BC18FD6E7E04ED4F14AEB7A51A5FE,4676,1,291942,interval_2011_12
A7E4D6C8E4978F81C59A9CE76EFE1AB662AA0F95691E0D49AD6026B12053E721,4676,1,3198537.875,interval_2011_12
59799B7CE82403F9A24FE22E3CDA5205AB123D05299779B8EAF0316CAA1F63BE,4676,2,35348.6999511719,interval_2011_12
C783027837319E3C8845706B064F581E7067FCAF72473EE7FB02BA67E08AA8CC,4676,3,15807531.5,interval_2011_12
387B95E6FF0640BC580CB9300C5353D2A4DD5D04118A0DD4C77C9F1690590E1B,4676,1,33067.28125,interval_2011_12
23471D8AF6182A3169E31B37360D193223E3008F721885E39CE6B91088310182,4676,2,1600452.578125,interval_2011_12
E756DA3539314D7A352B7168CCF7F909AF47C1218C9F1A619A21BA07BFD46604,4676,2,1838419.92500305,interval_2011_12
F7837270BB2F707B494CA668AEC3CF7970A1876EC3C3DE61BEDBDB75568E8C66,4676,2,22652,interval_2011_12
36D604025EEC71C36CB5361344F1530F3761E8AA95264AE8096FC819D775ACBA,3103,2,1525219.81103516,interval_2011_12
30F55EC464B5993FE3A30E9CC91F7CA4A0C167800E1705292A9664D61C8A4E5C,3103,1,10555.9599609375,interval_2011_12
660B921060A48FC4F71C910D8684BD1CB0D8D2B5E2D9CB71427ECAC0FD1DFBD8,3103,1,33577.6484375,interval_2011_12
4B54E9A49209923BF914C022F67BB1C86853DA4F6A61BA8E9CC0F99C848DF4F0,4675,1,7728.69995117188,interval_2011_12
C827BD5F1E9CF3652F0345C53157CF7ED590F253B122BE5B7FA16D382C516C16,4675,6,2284553.47302246,interval_2011_12
6124D8C0B3BE7ED34D36E2268756C66ADA69BA3A62AF2694DE53695ABA8C0454,4675,5,146009.908691406,interval_2011_12
70910F337CE3465E092495A11CBC01D1DB0551D795568011EEC41B530E127F08,4675,5,136850.429199219,interval_2011_12
DFBE9E5ECB29022D9A7FC8476D08C6EABF039982CE89FCBF6E240ACBCB8888F8,4675,5,215312.252990723,interval_2011_12
381129D2BACBFFE88AA47CF43AAB8B0205C90F8E3B8F55424F7421B3BB765AE7,4675,6,3327244.44140625,interval_2011_12
CDB2071E463BADC97EA21812D5D2156B3D0E6D05E9D107EFFBD8EE26C363C39E,4675,5,17706184.869873,interval_2011_12
C2DF2CAC420FA214C90BABB3B2B58056B210608D3E7DADB50C6A7E5EF5B8E480,4675,9,16118117.3492126,interval_2011_12
BF64A10E37DB55FE21FABBA8DA949FF95512BEF2D0BF4811A9D730D541F5C300,4675,6,1961446.47949219,interval_2011_12
646ED34AB15E2CF9678A7E4052657DB3AF6199E9013AE1E306B52B1C6D7D99B3,4675,4,23406.8501586914,interval_2011_12
5E365AF261C89FEEABD6BEA7EB480B286E511A11B8C67423E2C6B0807499BF78,4675,4,141499.411132813,interval_2011_12
0917C1D5A1B37A34F95CBB7C7A885D27232F6928EB2BA4EA6FE7B5F2D31988DD,4675,2,120055.51953125,interval_2011_12
F8F1FAA7804D5A5B8495B44A8586C93F19689545D2D96B5CBBB19221519EC076,4675,12,43877308.0126953,interval_2011_12
DF7BBA40BFE558C6594E55BBBCF3EC01A70ED7E236ADAA257F12A36B78A822AA,4675,7,1106558.50967407,interval_2011_12
E8BB172935F6AF97D3D5974B90B3B80E28FD5FB2E73C6787FA90191D742F7F48,4675,5,789744.6328125,interval_2011_12
7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,4675,7,1621852.35195923,interval_2011_12
