buyer,seller_nace4d,n_supp,n_eutl_supp,n_omega_pos_supp,group,version,base_year,treat_year,nace4d_ets_treated
1FF4BE36DA23ED1089F771723A6F25ACE00CFA2E444FBEB5B9881B54FB91D596,2893,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
EA1B2625F236F386C8047A4FF05EEFA589BC2737825902CB44BC003C61070512,2893,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
080767BF8056A988A9E8F0C1FFC597F8F529464345F4055C4C2A3465596FBF28,4669,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
806BA5408F1878741DB493CB724B314A3F95E98C6DA90E348DC89FDA7A5AD974,4669,5,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
88CD788580104FB68FCE0A0F0583F443D53678EA60679DB3D1917FB9E936363D,4669,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
AF91B2AF7F6DDC682CAAA9BE31C3E68C3AAACC9CDEC0E9640236EBB70E4574D8,4669,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
B89D9CB49261AC02F024DAF3DC86FD730EDE84DB3E4A3EAEE9F8C40748148427,4669,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
E16FA02E243142ED11A22F5D561E0AECA375E8FA5AB686991FF2CFF247D80139,4669,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
F5FD00EBBBDAA76A22300CC77AD4F468241746471C486941878A0EC20EE3F0A7,4669,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
C14BB26E265D634D8598A24F8F2491643FAB6F115715D55808023456839F95D8,4399,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,7010,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
0D8E6484CB9716B07B6C77FDAD4D31811A9B3082E8A56ED31A4A3CE3BD08F828,2059,2,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,2059,4,2,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
4F041995909348A972258A49F0EA4DD0F1AEE47DA660396688699BE3C5B383F6,2059,2,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
83EF4B50AC15D4BECE9C97DA8BECD2A6FAAC7049AAE59F893F2577B461792A16,2059,4,2,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
91738BC31E8682337A567C344417306B4025B0A737D605FC612A6F338F21D854,2059,2,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
AA87309A737CBB71FCAA97B6666221C793EEB9AAA338E4C5DC338835324DBB38,2059,3,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
BC0BF2E7511DBB53DBD56839C96E212762845418F6BCF4F0B57D20FEA25A2188,2059,2,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
C2DF2CAC420FA214C90BABB3B2B58056B210608D3E7DADB50C6A7E5EF5B8E480,2059,2,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
1E7404B7383A38638A6151DE137B727E0317FAF83BE65B99616361AD2D641F22,4669,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
5023967F6A5DAB45D260498ED1D11B9FB21443D3D7D458F16C8CAA6714A108D5,4669,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
79A1AA5252E74E386BDCF578DD03C7B2A6904C646174C68C6089112586F05097,4669,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
886900105FCDACEEF7D09D791DAA94E72DF2D61D9FF0123BB8ED721E50EA02F7,4669,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
AB93071A376D96720C1FA63B5D46298A806154A930C570F2EB3FD05D036B4CCC,4669,5,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
BDD17F1193959A62429391AE946ACA739DF8D274EE8809A3E1DE08D1AE27539A,4669,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
DFA3BDB3403664222AF8B46E5F3DD8AC056D3C9EEBB7E0468522FEC36F0E2420,4669,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
F6666BA89C8B5382B9C0B06A16F4F889938E227B6C1A8FB379BFE53CCFD220F1,4669,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
FC8010B78A809B3E72AF1876636C1BB7E21F67A0D6303C637C5BEDD13E96979C,4669,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
083C42AB940BBCC0A3859BC45EFA25AD9C63D65F877E10CBE66F9633B7E83442,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
1F5CD2F411805AA9C31E6DBBC790907AB806F95C74B91117BB03BDB6C4271CE6,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
2F9D746354D14259BCD9B053D66496AA89FABD932D980B063623692C27C2C04A,4675,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
76080FFD8F601E1157961A2334E02E8BEB928C3D05C66161F09F00FFFCE47F58,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
A028C2A013EE9C725BCB1153CB27B6E54E2ECDCD21850984283B45EDE14173D9,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
B4C4FB76B4C0C51C1F666DDD4282AC3319B78F3D6ADFE541D655917092CFBEE2,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
C7D65FDCD8CAB79A71F7287C304F708044AF3D11CF11A0247B5A73EDFD4FB5B9,4675,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
EC16B7F9999667295108DFC26451AC64A2F6F3365EDAC341C676D64541A9173B,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
EFD73DAD6F8998209721807EF3E22D15847BC9046380DBEBCB4A10F5234013DA,4675,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
4CD2D1E887AA035B46386D4B90FA16B1C41EEC16FB4E9B138B732C7F913F2D4E,2410,3,3,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,4950,2,2,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
4CE683198D1988956A9467C38F7C31A77267B4563430CEF1229B83E2C35DCB2E,4950,2,2,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
63EAEC70BCA3195B16AA666FE02A00DE66AF3A59C53FB4268F471DF4F32A2BE4,2222,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
781FF102157A7FCCC42BDC2D45A6927A76243ADEC41D969ECBA6A560E3F8284B,2222,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
CBFD677240661AE9E5C65007B862388489F95881073B1F21CC0112B572C42F7C,2222,3,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
DDEC1F035485958FD3F89FB1EDC9309CDEF6D17E4C23C76928CBBEF8FE17E947,2222,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
0CC80899878231474E377E4BDF56FEC805BF48FC774DDA6ACC7E44319338D491,4675,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
344173140BA971B8F0E31E74F808216F5DF4A5C512D0058B9ABC76773F773E77,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
4F041995909348A972258A49F0EA4DD0F1AEE47DA660396688699BE3C5B383F6,4675,7,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
6371BA2FF54724755C5C1CEAFC819C6D6E837562856F99423DF37E607DDA7B0E,4675,4,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
7A836C2EA6EF7D1BADBD0BDAF75F4B4C5A4A8ACA23FD45B0349704C20AFE0D3F,4675,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
7C45D5C36EEA033EE8C487408E9428CBEC67A338A6F94919C4AF35C8C8405829,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
F9A094E4F30F6D7BD89713EB03A8B2294505DBCE79BEE3CB5E041306ABE57E96,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
1D6C89F9626D4005629982793E05EE741B4F53176DA4C014980B741C2FA5259B,4669,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
3B9857FE183E0E154D871EDBB61BE0F20B5EE8F3FCBF32F90E417F6652F860C0,4669,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
8F81C8433EC0DDF52D7B50D29ECF8FF61360719EDA34E6404C5164517B668273,4669,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
904F3D4CC5DF1F16FA662E3B353183D57654CDA3E7D9BBBAA8860769A4D928B5,4669,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
A3EEA90520023A1349E958E99956592B4CDBDA90F3C04CFD8AE2C2B9C48DDCCE,4669,4,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
C2440D20454644429C9E954191766BD21C6FDE2A52F9446D49483B37F66AD119,4669,4,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
E468C3F370E018869A5943E464B919577DA30DCA9A01699C3DC6068BAC8CED71,4669,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
F66881D2CBD8F79CF3F2AEBA32FCB1CBAFC69DADD89FC0EC2BABF34D5CE910AB,4669,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
0D8E6484CB9716B07B6C77FDAD4D31811A9B3082E8A56ED31A4A3CE3BD08F828,2562,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
3D49588D1918DFA4568937AEB2822B4167C073A07CB931AAE68628147C44CAE7,2562,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
7FFF16D6AF3991F5F45ADB9AF281E1C0DD57B05C93B160F03C9645B881C381A3,2562,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
925E0082FD30E4ACB7BDD6884F0A89A35847A57E73D91359B64FACC56BB2E680,2562,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
083C42AB940BBCC0A3859BC45EFA25AD9C63D65F877E10CBE66F9633B7E83442,4649,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
0D8E6484CB9716B07B6C77FDAD4D31811A9B3082E8A56ED31A4A3CE3BD08F828,4649,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
1E1A82B4AF372BD8385AA46FE9E74ACC9677516019D082CB5AEE9ECF9A49CC5E,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
241E7D70D69507820098E85AB1593B218646E3B68FF1B77007F2394099ECB17A,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
258F5988E3F80F9BF6778DB7E1DC36E33A99B8DBBACA10D1431ACAFDD5AEDD70,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
305C74683FA352206159C5F565132BDFF259D251CC12A481E115C8C6E8F3E20D,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
32424075741922469453FAD31C3E5A3FC8FB96E6E14ACF83BA40B2F0B4770F80,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
3739DD2B54CE4DD1EFFD8CCC87B110A29E0C6119FDCCBC6FBD095FDC0A13E8FF,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
3A03EF07D82B182A1644571A8F7DD0169ABFDAFFE08229F4B374E108DF0EFE30,4649,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
443465ED713331FE0B77A34B12539C2140C79B9FDAF32C7BFD83776E10501445,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
6E2DA6C8D9373AEEB7D5BE634E74EB0005EDFAC2F2B7AF6A07F291AC79FAC071,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
744E634B1247C6B92F948B152F943E4A2DD5ACE37D964DED03CA783A0B64BEF9,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
8DF5F00E3294F3D1BD1E7EA67754212E373670DF333D1A835A44C57D6CB9B4D8,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
A2D0C13790C3E409C825E25214303B2E0AB0A1071E3E1997C5F73FCE2D5E2BDC,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
A3EEA90520023A1349E958E99956592B4CDBDA90F3C04CFD8AE2C2B9C48DDCCE,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
B02253FA68351800AE73B90CE47DFA9DEA3EB29940C84E9B2B4A17D0E347594C,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,4649,5,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
B95A8BE96B22E6B92456B1D18400E95C26670C8E0820035E5A842162D7CD3788,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
BDB487043B7808B72DD228FD052A4E174394AE80CFCAA8177443DD571822FE82,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
C04FDA7ACF312876A371ABF6E19410E58E44828B2B17026BE816CD80FB98843D,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
C7B60CC452F0A0A53A5B89ACE3DC522CE12B53F887F752BE54B2DA5D374DB9A9,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
CC17A49A3D2D52F3D8C1CEB869CCA5096C549CFAE3A0D6CB09EA694C2F81F81F,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
CF921B2E8EF2D1C665391FB8E1A0059B131EEE1A9A8D656298AAD90E0ECEA491,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
D4226E8E76E93ACBF5668C753A6CB409F8D7B2C8085F0AB7B23600B91AA57881,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
D62366C934D278B64A9EDB849E45B5B08484C9F1F376478C424A69DF03117699,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
E756DA3539314D7A352B7168CCF7F909AF47C1218C9F1A619A21BA07BFD46604,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
ECC4D226D87A0382C9F834D6A67C97816AC09552F57CC8085637068EA23F83E6,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
F5EC3248F7E2E13182AB0307DF4947395B1EC52A23BE9807ACD900D252A3B9D5,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
FC4AE98C7B34107D9C2D619F5C3FCCE32D8F508143301A9110C614F4CE1CF8D8,4649,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
D4D2E1C06944A9D89BF42D277B9FA290B4D68A873FB82943562B733E4FDD2FB9,2434,2,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
4F78197DB733529C9169101EA5E6AA771FDCC639EF31252846A7E6BA4D2B70CC,4673,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
5A151510FEFA667D44515C53198EEC54FFC0A6138C17ABE0DD7A50B1621776BE,4673,4,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
7B2135320CC23B98AC3E16F76FA841BB5FA59411C84E07C53817EE5F768A4F47,4673,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
7FE74A3A4CD55409A490D7D2A03F3DF42F18F0565FD424D04423C3EF8C02BD70,4673,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
B773C216B6973BD10E0DCB13B5493D090B473D1BAB68EE880E4D07A6ED2C1CEF,4673,4,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
E1D0873440E30DFF8FAC569166940F89CD81DE2C97A2A5955EC6F1FF707972F6,4673,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
F5581C7F2635750C9B5F8F61233F5F93975EE68AD6935CF4B5EC1E8D96CEE317,4673,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
1E1A82B4AF372BD8385AA46FE9E74ACC9677516019D082CB5AEE9ECF9A49CC5E,2813,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,2813,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
EFEF2006408C9BF676E67DFD79CA4AC8F4E2236396773A1B07910F455A630AEE,2813,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
3409A792DFBCF728B94A2DF9FFAEAC4564674848B4985FF7EDBC27B84FAB7773,1393,2,2,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
E45F7DFD2118AFAC61600B4EB9379275E0EECB7BE145B023366FDC90584C022D,1393,2,2,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
FBFE1AC15034E98B48A517FAB76ABE688BF75B5145AA9DBB14612BC007C1B14F,1393,2,2,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
1590B78009A4C1EAB1EDB9FA24095008B1EB16C49C7E3C628B74D44781E48351,4669,4,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
4371F19C7CEC14765E1AEA656E73CAFB4A7112DB971D0E6B728C030470FE4088,4669,4,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
66DFBAD9F31D5C4722F8A8DF3D5ED4C14F8F732BF912F2634CB1A76014BDBFED,4669,6,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
86A3660C3646836E6BC350620DDEB228BABAE2CB6360E929CEBBA09AF23278CA,4669,7,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
A15D0D21AC2F8DAE35FF7294DFE357DC083C30E209EE461130E9808EB7C45D60,4669,4,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
B6F8B15A34CFB540C2417A6DC36A53425CEC90C412B5E9E7CE7A20390C171E33,4669,4,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
D0E8DD5237E455E6DDCB9FE7180356D547E78558BC3385FA3250F1FDF2DAFFF7,4669,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
CCB5EA9562B416C6ED6C01741084ED901E8D2DB7C6696C385FC9D2118B26A43E,2229,3,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
F13FD771AC8CC4A7E3399ED76B79B31E925D00F83A00941ADBCA043E167F0DA5,1013,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
29D1CE3FAABFFD2AFC41CDC6A6FA36D2278BC0D0C696342C99B39AA0889288CC,2351,2,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
E35EB3DF7481CB27FAECC8524A2C175BAA27903FD60BB38491FC7136CB1D2522,2351,2,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
7E83F6FBC1087A515B5DB34EEE48BC4C3B7767D8F10AEB767E5BE48AA4ADDCDE,4711,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
292F0F0B8982AD39BD9642ED97977833B06B07E525B39DD2544B92FA1448C25A,2910,2,2,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
30F55EC464B5993FE3A30E9CC91F7CA4A0C167800E1705292A9664D61C8A4E5C,2910,2,2,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
7AC15CAAC97625B385477A1F6A28C0F58024D0D5466028E0A78ACAFF205D0AA4,2910,2,2,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
C081B6928443B6904E8522B0BD5FE095F8AFB35C568AB61E0CB4F6D61A9FECE6,2910,2,2,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
D5004526279E2B4E0BBF6B7449A05128DADD1835CD850450FD81A9AE012555C7,5224,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
494441FB26A91DD14C6FB7489525F45A99D4C9B06693ECA2491D88899BD6C561,3030,2,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
1570AB16CF4752642A2BDB9D493E8F48C95106903DA755ACA9B1B6156BD1F6E1,4669,5,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
56EFDC840CCD791E647947091004EE52848F068A5E22FB3F4957C1B101B30BA3,4669,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
EA9E389D6EE7D830A1EEA19595C8F003FBA305966D36B9C04443DACD428E909C,4669,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
48BC5F5FB3AD6AD5BD95FE7EB3241B3C57A8D1012644253FAB043C23E3D10336,4531,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
648B6285AF072F95A47296A5F6B2ED0F033063B5034F78B51A7A8AAA82ABECE6,1082,2,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
B6EFE016EC0C2668A7AFF8E5A70FF3033726E8022ED5F7F6F46628DC3A427E7C,1082,2,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
15B6D32B7474232D55C7E18944125467D63B5D7323395C16048F05C429FFCA51,2511,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
1E49FAF45ECE2DA8F61D1DC6E8AF6E58B93454A899CDAB101C92A9698DB230F4,2751,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
2D8A817A1129B12C28B82A6727273E7EFA09AFE71B0D5CA53BE3AF944913920E,2751,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
533BBA4DC6FCB4A7B7C4F5D7FB5A6FEAD09E8542D945DB3E09F51FE78B95B797,2751,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
231728AE658DF5F67DE00CBD2B6F24F04EF33377DE281117BBA359DFB4CEA28C,4646,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
B937170E01FE2CF209B77A844090B9E35E43FB0503DD7389B3410EDC7CBAA42D,4646,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
EDD882111F78B7A2F97856D89A3CE0B69F47D22E439CE75BACA00216DED4F059,4646,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
66B965A162907F74CE4336E9760F8E1C1223694BE488E0DF0C7C4E6ACA3E2A4B,2830,2,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
9AF4466A3320D41CEA1DB1B6BC6A3F3645F2A5753EA937A8B01EAB31012F2974,2830,2,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
25CE8A50D359841FDD4DC7531B3562F57BB43B3ADBE436B67EB54FC4132C8DAB,2511,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,0
030E0BFEC47D19474CC74AF46A6F5589F99FFF7F4242BAD4AE913ED2D28CC448,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
1E9AFCCFC2BEB1136C929DD46B6D15743F76A4DE734C2977D9C9BE1F6C01766D,4675,6,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
2D0160EBF2EB9190BF196727B1386EA6F526D92F586D58E92747D5010402EB1E,4675,5,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
4356F4371918FF48677CBB0AAB6CE5008DCB4777B1C38E7C8312F85C5B0BB282,4675,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
534DC29F55FDD34F03F9EC39707B81040D48D141B7C64D391F6B9A29C7D4E032,4675,4,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
549DB4EF525043F50D2173C29347FE391310F9E0EA10DDE919839D19ABF1AABD,4675,6,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
577EE8271B441D7FC0B4ACED3EA5E8F010563C61BAC51B3D3BDF8EDAA5ACDD72,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
5EA88DD91B3AC688B1D13B1B9EA9AE631AFA31BF3345E6D42BD13D3C1843A27F,4675,5,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
69136D78F5413184DEDBDFEC5C6EC84B22BB6E5DCD1094453056122BFE76720B,4675,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
6E2DA6C8D9373AEEB7D5BE634E74EB0005EDFAC2F2B7AF6A07F291AC79FAC071,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
7FFF16D6AF3991F5F45ADB9AF281E1C0DD57B05C93B160F03C9645B881C381A3,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
90DA1714007C8AC5798664794BB87FB1BF02C4AAF6DF809AA989AF4C1F16DA3F,4675,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
9B43410201CE09CB26C572270E1B2418216ACA95142E50069DE00EC17DD07189,4675,4,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
AB1791DB28AAB3CA37BC83DCCC4352298911D3CAE59331134DD82CA74C9DC015,4675,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
B3E0FD522207C8C5AEA81FC57D6965D5D991ADD89876A1705055DD7AAB7EEFC7,4675,5,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
C687737F260F99286ABE60B6525E9E2DF3803FF3C333FEFED996C854D9B20B52,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
CE5915426EDEAF036F99AEA2284FEDF4338DAAB15618F8D8924A7B78D0CFA045,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,4675,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
D7E5CDFAAACF0B7F90CD7FBB7F8126EB1255FF5547B0834A227723386F131B08,4675,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
D8A676D0FF327303C5AC7008A1874119AE5C02F43E14F0C1FC7DBBC753A89D1E,4675,5,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
DCF3F0DD9DF652FC8B064F143BE61B6316597A64B4E743D24B0030BAF9B79803,4675,4,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
E3A5A7B89C7A6E6DADA0DB86D1796A9F3190EBA6853B98B1A80ACEA6D3329A4A,4675,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
E7F48EF6CB59713731105934A3108E79B4D5F10B0881B1DD25A44D8C09A3B3DC,4675,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
EAF12F243C1FA0F73FA1A1B5C582BDA45CC6F95999DE581A2BFC462B6C2272E3,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
EB1D799B851446E55AEB967F9659BBA51924A2A8E91EC2B8A93DBBB78F27A9A2,4675,2,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
F528BEC475BD1E0F79259B2E943C62A8B2D1382032F6DDF19F90EDF27B4E278A,4675,3,0,0,Placebo (no EUTL supplier),treat_2013,2012,2013,1
1FF4BE36DA23ED1089F771723A6F25ACE00CFA2E444FBEB5B9881B54FB91D596,1105,2,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
3D4F4958124C1EC7F879AA8AF7FCA99E38235954F4D247F2CB25F446130153BF,1105,2,1,0,Middle (EUTL but omega=0),treat_2013,2012,2013,1
