cn8,hs2,hs4,hs6,is_ets,is_cbam,is_regulated,exists_2014
24012070,24,2401,240120,FALSE,FALSE,FALSE,TRUE
24012080,24,2401,240120,FALSE,FALSE,FALSE,FALSE
24012085,24,2401,240120,FALSE,FALSE,FALSE,TRUE
24012090,24,2401,240120,FALSE,FALSE,FALSE,FALSE
24012095,24,2401,240120,FALSE,FALSE,FALSE,TRUE
24013000,24,2401,240130,FALSE,FALSE,FALSE,TRUE
24021000,24,2402,240210,FALSE,FALSE,FALSE,TRUE
24022010,24,2402,240220,FALSE,FALSE,FALSE,TRUE
24022090,24,2402,240220,FALSE,FALSE,FALSE,TRUE
24029000,24,2402,240290,FALSE,FALSE,FALSE,TRUE
24031010,24,2403,240310,FALSE,FALSE,FALSE,FALSE
24031090,24,2403,240310,FALSE,FALSE,FALSE,FALSE
24031100,24,2403,240311,FALSE,FALSE,FALSE,TRUE
24031910,24,2403,240319,FALSE,FALSE,FALSE,TRUE
24031990,24,2403,240319,FALSE,FALSE,FALSE,TRUE
24039100,24,2403,240391,FALSE,FALSE,FALSE,TRUE
24039910,24,2403,240399,FALSE,FALSE,FALSE,TRUE
24039990,24,2403,240399,FALSE,FALSE,FALSE,TRUE
25010010,25,2501,250100,FALSE,FALSE,FALSE,TRUE
25010031,25,2501,250100,FALSE,FALSE,FALSE,TRUE
25010051,25,2501,250100,FALSE,FALSE,FALSE,TRUE
25010091,25,2501,250100,FALSE,FALSE,FALSE,TRUE
25010099,25,2501,250100,FALSE,FALSE,FALSE,TRUE
25020000,25,2502,250200,FALSE,FALSE,FALSE,TRUE
25030010,25,2503,250300,FALSE,FALSE,FALSE,TRUE
25030090,25,2503,250300,FALSE,FALSE,FALSE,TRUE
25031000,25,2503,250310,FALSE,FALSE,FALSE,FALSE
25039000,25,2503,250390,FALSE,FALSE,FALSE,FALSE
25041000,25,2504,250410,FALSE,FALSE,FALSE,TRUE
25049000,25,2504,250490,FALSE,FALSE,FALSE,TRUE
25051000,25,2505,250510,FALSE,FALSE,FALSE,TRUE
25059000,25,2505,250590,FALSE,FALSE,FALSE,TRUE
25061000,25,2506,250610,FALSE,FALSE,FALSE,TRUE
25062000,25,2506,250620,FALSE,FALSE,FALSE,TRUE
25062100,25,2506,250621,FALSE,FALSE,FALSE,FALSE
25062900,25,2506,250629,FALSE,FALSE,FALSE,FALSE
25070020,25,2507,250700,FALSE,TRUE,TRUE,TRUE
25070080,25,2507,250700,FALSE,TRUE,TRUE,TRUE
25081000,25,2508,250810,FALSE,FALSE,FALSE,TRUE
25082000,25,2508,250820,FALSE,FALSE,FALSE,FALSE
25083000,25,2508,250830,FALSE,FALSE,FALSE,TRUE
25084000,25,2508,250840,FALSE,FALSE,FALSE,TRUE
25085000,25,2508,250850,FALSE,FALSE,FALSE,TRUE
25086000,25,2508,250860,FALSE,FALSE,FALSE,TRUE
25087000,25,2508,250870,FALSE,FALSE,FALSE,TRUE
25087010,25,2508,250870,FALSE,FALSE,FALSE,FALSE
25087090,25,2508,250870,FALSE,FALSE,FALSE,FALSE
25090000,25,2509,250900,FALSE,FALSE,FALSE,TRUE
25101000,25,2510,251010,FALSE,FALSE,FALSE,TRUE
25102000,25,2510,251020,FALSE,FALSE,FALSE,TRUE
25111000,25,2511,251110,FALSE,FALSE,FALSE,TRUE
25112000,25,2511,251120,FALSE,FALSE,FALSE,TRUE
25120000,25,2512,251200,FALSE,FALSE,FALSE,TRUE
25131000,25,2513,251310,FALSE,FALSE,FALSE,TRUE
25131100,25,2513,251311,FALSE,FALSE,FALSE,FALSE
25131900,25,2513,251319,FALSE,FALSE,FALSE,FALSE
25132000,25,2513,251320,FALSE,FALSE,FALSE,TRUE
25132100,25,2513,251321,FALSE,FALSE,FALSE,FALSE
25132900,25,2513,251329,FALSE,FALSE,FALSE,FALSE
25140000,25,2514,251400,FALSE,FALSE,FALSE,TRUE
25151100,25,2515,251511,FALSE,FALSE,FALSE,TRUE
25151200,25,2515,251512,FALSE,FALSE,FALSE,TRUE
25151220,25,2515,251512,FALSE,FALSE,FALSE,FALSE
25151250,25,2515,251512,FALSE,FALSE,FALSE,FALSE
25151290,25,2515,251512,FALSE,FALSE,FALSE,FALSE
25152000,25,2515,251520,FALSE,FALSE,FALSE,TRUE
25161100,25,2516,251611,FALSE,FALSE,FALSE,TRUE
25161200,25,2516,251612,FALSE,FALSE,FALSE,TRUE
25161210,25,2516,251612,FALSE,FALSE,FALSE,FALSE
25161290,25,2516,251612,FALSE,FALSE,FALSE,FALSE
25162000,25,2516,251620,FALSE,FALSE,FALSE,TRUE
25162100,25,2516,251621,FALSE,FALSE,FALSE,FALSE
25162200,25,2516,251622,FALSE,FALSE,FALSE,FALSE
25162210,25,2516,251622,FALSE,FALSE,FALSE,FALSE
25162290,25,2516,251622,FALSE,FALSE,FALSE,FALSE
25169000,25,2516,251690,FALSE,FALSE,FALSE,TRUE
25169010,25,2516,251690,FALSE,FALSE,FALSE,FALSE
25169090,25,2516,251690,FALSE,FALSE,FALSE,FALSE
25171010,25,2517,251710,FALSE,FALSE,FALSE,TRUE
25171020,25,2517,251710,FALSE,FALSE,FALSE,TRUE
25171080,25,2517,251710,FALSE,FALSE,FALSE,TRUE
25172000,25,2517,251720,FALSE,FALSE,FALSE,TRUE
25173000,25,2517,251730,FALSE,FALSE,FALSE,TRUE
25174100,25,2517,251741,FALSE,FALSE,FALSE,TRUE
25174900,25,2517,251749,FALSE,FALSE,FALSE,TRUE
25181000,25,2518,251810,TRUE,FALSE,TRUE,TRUE
25182000,25,2518,251820,TRUE,FALSE,TRUE,TRUE
25183000,25,2518,251830,TRUE,FALSE,TRUE,TRUE
25191000,25,2519,251910,TRUE,FALSE,TRUE,TRUE
25199010,25,2519,251990,TRUE,FALSE,TRUE,TRUE
25199030,25,2519,251990,TRUE,FALSE,TRUE,TRUE
25199090,25,2519,251990,TRUE,FALSE,TRUE,TRUE
25201000,25,2520,252010,FALSE,FALSE,FALSE,TRUE
25202000,25,2520,252020,FALSE,FALSE,FALSE,TRUE
25202010,25,2520,252020,FALSE,FALSE,FALSE,FALSE
25202090,25,2520,252020,FALSE,FALSE,FALSE,FALSE
25210000,25,2521,252100,TRUE,FALSE,TRUE,TRUE
25221000,25,2522,252210,TRUE,FALSE,TRUE,TRUE
25222000,25,2522,252220,TRUE,FALSE,TRUE,TRUE
25223000,25,2522,252230,TRUE,FALSE,TRUE,TRUE
25231000,25,2523,252310,TRUE,TRUE,TRUE,TRUE
25232100,25,2523,252321,TRUE,TRUE,TRUE,TRUE
25232900,25,2523,252329,TRUE,TRUE,TRUE,TRUE
25233000,25,2523,252330,TRUE,TRUE,TRUE,TRUE
25239000,25,2523,252390,TRUE,TRUE,TRUE,TRUE
25239010,25,2523,252390,TRUE,TRUE,TRUE,FALSE
25239030,25,2523,252390,TRUE,TRUE,TRUE,FALSE
25239080,25,2523,252390,TRUE,TRUE,TRUE,FALSE
25239090,25,2523,252390,TRUE,TRUE,TRUE,FALSE
25240000,25,2524,252400,FALSE,FALSE,FALSE,FALSE
25240030,25,2524,252400,FALSE,FALSE,FALSE,FALSE
25240080,25,2524,252400,FALSE,FALSE,FALSE,FALSE
25241000,25,2524,252410,FALSE,FALSE,FALSE,TRUE
25249000,25,2524,252490,FALSE,FALSE,FALSE,TRUE
25251000,25,2525,252510,FALSE,FALSE,FALSE,TRUE
25252000,25,2525,252520,FALSE,FALSE,FALSE,TRUE
25253000,25,2525,252530,FALSE,FALSE,FALSE,TRUE
25261000,25,2526,252610,FALSE,FALSE,FALSE,TRUE
25262000,25,2526,252620,FALSE,FALSE,FALSE,TRUE
25270000,25,2527,252700,FALSE,FALSE,FALSE,FALSE
25280000,25,2528,252800,FALSE,FALSE,FALSE,TRUE
25281000,25,2528,252810,FALSE,FALSE,FALSE,FALSE
25289000,25,2528,252890,FALSE,FALSE,FALSE,FALSE
25291000,25,2529,252910,FALSE,FALSE,FALSE,TRUE
25292100,25,2529,252921,FALSE,FALSE,FALSE,TRUE
25292200,25,2529,252922,FALSE,FALSE,FALSE,TRUE
25293000,25,2529,252930,FALSE,FALSE,FALSE,TRUE
25301000,25,2530,253010,FALSE,FALSE,FALSE,TRUE
25301010,25,2530,253010,FALSE,FALSE,FALSE,FALSE
25301090,25,2530,253010,FALSE,FALSE,FALSE,FALSE
25302000,25,2530,253020,FALSE,FALSE,FALSE,TRUE
25303000,25,2530,253030,FALSE,FALSE,FALSE,FALSE
25304000,25,2530,253040,FALSE,FALSE,FALSE,FALSE
25309000,25,2530,253090,FALSE,FALSE,FALSE,TRUE
25309020,25,2530,253090,FALSE,FALSE,FALSE,FALSE
25309080,25,2530,253090,FALSE,FALSE,FALSE,FALSE
25309095,25,2530,253090,FALSE,FALSE,FALSE,FALSE
25309098,25,2530,253090,FALSE,FALSE,FALSE,FALSE
26011100,26,2601,260111,TRUE,FALSE,TRUE,TRUE
26011200,26,2601,260112,TRUE,TRUE,TRUE,TRUE
26012000,26,2601,260120,TRUE,FALSE,TRUE,TRUE
26020000,26,2602,260200,TRUE,FALSE,TRUE,TRUE
26030000,26,2603,260300,TRUE,FALSE,TRUE,TRUE
26040000,26,2604,260400,TRUE,FALSE,TRUE,TRUE
26050000,26,2605,260500,TRUE,FALSE,TRUE,TRUE
26060000,26,2606,260600,TRUE,FALSE,TRUE,TRUE
26070000,26,2607,260700,TRUE,FALSE,TRUE,TRUE
26080000,26,2608,260800,TRUE,FALSE,TRUE,TRUE
26090000,26,2609,260900,TRUE,FALSE,TRUE,TRUE
26100000,26,2610,261000,TRUE,FALSE,TRUE,TRUE
26110000,26,2611,261100,TRUE,FALSE,TRUE,TRUE
26121010,26,2612,261210,TRUE,FALSE,TRUE,TRUE
26121090,26,2612,261210,TRUE,FALSE,TRUE,TRUE
26122010,26,2612,261220,TRUE,FALSE,TRUE,TRUE
26122090,26,2612,261220,TRUE,FALSE,TRUE,TRUE
26131000,26,2613,261310,TRUE,FALSE,TRUE,TRUE
26139000,26,2613,261390,TRUE,FALSE,TRUE,TRUE
26140000,26,2614,261400,TRUE,FALSE,TRUE,TRUE
26140010,26,2614,261400,TRUE,FALSE,TRUE,FALSE
26140090,26,2614,261400,TRUE,FALSE,TRUE,FALSE
26151000,26,2615,261510,TRUE,FALSE,TRUE,TRUE
26159000,26,2615,261590,TRUE,FALSE,TRUE,TRUE
26159010,26,2615,261590,TRUE,FALSE,TRUE,FALSE
26159090,26,2615,261590,TRUE,FALSE,TRUE,FALSE
26161000,26,2616,261610,TRUE,FALSE,TRUE,TRUE
26169000,26,2616,261690,TRUE,FALSE,TRUE,TRUE
26171000,26,2617,261710,TRUE,FALSE,TRUE,TRUE
26179000,26,2617,261790,TRUE,FALSE,TRUE,TRUE
26180000,26,2618,261800,FALSE,FALSE,FALSE,TRUE
26190010,26,2619,261900,FALSE,FALSE,FALSE,FALSE
26190020,26,2619,261900,FALSE,FALSE,FALSE,TRUE
26190040,26,2619,261900,FALSE,FALSE,FALSE,FALSE
26190080,26,2619,261900,FALSE,FALSE,FALSE,FALSE
26190090,26,2619,261900,FALSE,FALSE,FALSE,TRUE
26190091,26,2619,261900,FALSE,FALSE,FALSE,FALSE
26190093,26,2619,261900,FALSE,FALSE,FALSE,FALSE
26190095,26,2619,261900,FALSE,FALSE,FALSE,FALSE
26190099,26,2619,261900,FALSE,FALSE,FALSE,FALSE
26201100,26,2620,262011,FALSE,FALSE,FALSE,TRUE
26201900,26,2620,262019,FALSE,FALSE,FALSE,TRUE
26202000,26,2620,262020,FALSE,FALSE,FALSE,FALSE
26202100,26,2620,262021,FALSE,FALSE,FALSE,TRUE
26202900,26,2620,262029,FALSE,FALSE,FALSE,TRUE
26203000,26,2620,262030,FALSE,FALSE,FALSE,TRUE
26204000,26,2620,262040,FALSE,FALSE,FALSE,TRUE
26205000,26,2620,262050,FALSE,FALSE,FALSE,FALSE
26206000,26,2620,262060,FALSE,FALSE,FALSE,TRUE
26209010,26,2620,262090,FALSE,FALSE,FALSE,FALSE
26209020,26,2620,262090,FALSE,FALSE,FALSE,FALSE
26209030,26,2620,262090,FALSE,FALSE,FALSE,FALSE
26209040,26,2620,262090,FALSE,FALSE,FALSE,FALSE
26209050,26,2620,262090,FALSE,FALSE,FALSE,FALSE
26209060,26,2620,262090,FALSE,FALSE,FALSE,FALSE
26209070,26,2620,262090,FALSE,FALSE,FALSE,FALSE
26209080,26,2620,262090,FALSE,FALSE,FALSE,FALSE
26209091,26,2620,262090,FALSE,FALSE,FALSE,FALSE
26209099,26,2620,262090,FALSE,FALSE,FALSE,FALSE
26209100,26,2620,262091,FALSE,FALSE,FALSE,TRUE
26209910,26,2620,262099,FALSE,FALSE,FALSE,TRUE
26209920,26,2620,262099,FALSE,FALSE,FALSE,TRUE
26209930,26,2620,262099,FALSE,FALSE,FALSE,FALSE
26209940,26,2620,262099,FALSE,FALSE,FALSE,TRUE
26209950,26,2620,262099,FALSE,FALSE,FALSE,FALSE
26209960,26,2620,262099,FALSE,FALSE,FALSE,TRUE
26209970,26,2620,262099,FALSE,FALSE,FALSE,FALSE
26209980,26,2620,262099,FALSE,FALSE,FALSE,FALSE
26209990,26,2620,262099,FALSE,FALSE,FALSE,FALSE
26209995,26,2620,262099,FALSE,FALSE,FALSE,TRUE
26210000,26,2621,262100,FALSE,FALSE,FALSE,FALSE
26211000,26,2621,262110,FALSE,FALSE,FALSE,TRUE
26219000,26,2621,262190,FALSE,FALSE,FALSE,TRUE
27011100,27,2701,270111,TRUE,FALSE,TRUE,TRUE
27011110,27,2701,270111,TRUE,FALSE,TRUE,FALSE
27011190,27,2701,270111,TRUE,FALSE,TRUE,FALSE
27011210,27,2701,270112,TRUE,FALSE,TRUE,TRUE
27011290,27,2701,270112,TRUE,FALSE,TRUE,TRUE
27011900,27,2701,270119,TRUE,FALSE,TRUE,TRUE
27012000,27,2701,270120,TRUE,FALSE,TRUE,TRUE
27021000,27,2702,270210,TRUE,FALSE,TRUE,TRUE
27022000,27,2702,270220,TRUE,FALSE,TRUE,TRUE
27030000,27,2703,270300,TRUE,FALSE,TRUE,TRUE
27040010,27,2704,270400,TRUE,FALSE,TRUE,TRUE
27040011,27,2704,270400,TRUE,FALSE,TRUE,FALSE
27040019,27,2704,270400,TRUE,FALSE,TRUE,FALSE
27040030,27,2704,270400,TRUE,FALSE,TRUE,TRUE
27040090,27,2704,270400,TRUE,FALSE,TRUE,TRUE
27050000,27,2705,270500,TRUE,FALSE,TRUE,TRUE
27060000,27,2706,270600,TRUE,FALSE,TRUE,TRUE
27071000,27,2707,270710,FALSE,FALSE,FALSE,TRUE
27071010,27,2707,270710,FALSE,FALSE,FALSE,FALSE
27071090,27,2707,270710,FALSE,FALSE,FALSE,FALSE
27072000,27,2707,270720,FALSE,FALSE,FALSE,TRUE
27072010,27,2707,270720,FALSE,FALSE,FALSE,FALSE
27072090,27,2707,270720,FALSE,FALSE,FALSE,FALSE
27073000,27,2707,270730,FALSE,FALSE,FALSE,TRUE
27073010,27,2707,270730,FALSE,FALSE,FALSE,FALSE
27073090,27,2707,270730,FALSE,FALSE,FALSE,FALSE
27074000,27,2707,270740,FALSE,FALSE,FALSE,TRUE
27075000,27,2707,270750,FALSE,FALSE,FALSE,TRUE
27075010,27,2707,270750,FALSE,FALSE,FALSE,FALSE
27075090,27,2707,270750,FALSE,FALSE,FALSE,FALSE
27075091,27,2707,270750,FALSE,FALSE,FALSE,FALSE
27075099,27,2707,270750,FALSE,FALSE,FALSE,FALSE
27076000,27,2707,270760,FALSE,FALSE,FALSE,FALSE
27079100,27,2707,270791,FALSE,FALSE,FALSE,TRUE
27079911,27,2707,270799,FALSE,FALSE,FALSE,TRUE
27079919,27,2707,270799,FALSE,FALSE,FALSE,TRUE
27079920,27,2707,270799,FALSE,FALSE,FALSE,TRUE
27079930,27,2707,270799,FALSE,FALSE,FALSE,FALSE
27079950,27,2707,270799,FALSE,FALSE,FALSE,TRUE
27079970,27,2707,270799,FALSE,FALSE,FALSE,FALSE
27079980,27,2707,270799,FALSE,FALSE,FALSE,TRUE
27079991,27,2707,270799,FALSE,FALSE,FALSE,TRUE
27079999,27,2707,270799,FALSE,FALSE,FALSE,TRUE
27081000,27,2708,270810,TRUE,FALSE,TRUE,TRUE
27082000,27,2708,270820,TRUE,FALSE,TRUE,TRUE
27090010,27,2709,270900,TRUE,FALSE,TRUE,TRUE
27090090,27,2709,270900,TRUE,FALSE,TRUE,TRUE
27100011,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100015,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100021,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100025,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100026,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100027,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100029,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100032,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100034,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100036,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100037,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100039,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100041,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100045,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100051,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100055,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100059,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100061,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100065,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100066,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100067,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100068,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100069,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100071,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100072,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100074,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100076,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100077,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100078,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100081,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100083,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100085,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100087,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100088,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100089,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100092,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100094,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100096,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100097,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27100098,27,2710,271000,TRUE,FALSE,TRUE,FALSE
27101111,27,2710,271011,TRUE,FALSE,TRUE,FALSE
27101115,27,2710,271011,TRUE,FALSE,TRUE,FALSE
27101121,27,2710,271011,TRUE,FALSE,TRUE,FALSE
27101125,27,2710,271011,TRUE,FALSE,TRUE,FALSE
27101131,27,2710,271011,TRUE,FALSE,TRUE,FALSE
27101141,27,2710,271011,TRUE,FALSE,TRUE,FALSE
27101145,27,2710,271011,TRUE,FALSE,TRUE,FALSE
27101149,27,2710,271011,TRUE,FALSE,TRUE,FALSE
27101151,27,2710,271011,TRUE,FALSE,TRUE,FALSE
27101159,27,2710,271011,TRUE,FALSE,TRUE,FALSE
27101170,27,2710,271011,TRUE,FALSE,TRUE,FALSE
27101190,27,2710,271011,TRUE,FALSE,TRUE,FALSE
27101211,27,2710,271012,TRUE,FALSE,TRUE,TRUE
27101215,27,2710,271012,TRUE,FALSE,TRUE,TRUE
27101221,27,2710,271012,TRUE,FALSE,TRUE,TRUE
27101225,27,2710,271012,TRUE,FALSE,TRUE,TRUE
27101231,27,2710,271012,TRUE,FALSE,TRUE,TRUE
27101241,27,2710,271012,TRUE,FALSE,TRUE,TRUE
27101245,27,2710,271012,TRUE,FALSE,TRUE,TRUE
27101249,27,2710,271012,TRUE,FALSE,TRUE,TRUE
27101251,27,2710,271012,TRUE,FALSE,TRUE,TRUE
27101259,27,2710,271012,TRUE,FALSE,TRUE,TRUE
27101270,27,2710,271012,TRUE,FALSE,TRUE,TRUE
27101290,27,2710,271012,TRUE,FALSE,TRUE,TRUE
27101911,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101915,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101921,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101925,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101929,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101931,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101935,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101941,27,2710,271019,TRUE,FALSE,TRUE,FALSE
27101943,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101945,27,2710,271019,TRUE,FALSE,TRUE,FALSE
27101946,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101947,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101948,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101949,27,2710,271019,TRUE,FALSE,TRUE,FALSE
27101951,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101955,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101961,27,2710,271019,TRUE,FALSE,TRUE,FALSE
27101962,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101963,27,2710,271019,TRUE,FALSE,TRUE,FALSE
27101964,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101965,27,2710,271019,TRUE,FALSE,TRUE,FALSE
27101968,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101969,27,2710,271019,TRUE,FALSE,TRUE,FALSE
27101971,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101975,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101981,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101983,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101985,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101987,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101991,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101993,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27101999,27,2710,271019,TRUE,FALSE,TRUE,TRUE
27102011,27,2710,271020,TRUE,FALSE,TRUE,TRUE
27102015,27,2710,271020,TRUE,FALSE,TRUE,TRUE
27102017,27,2710,271020,TRUE,FALSE,TRUE,TRUE
27102019,27,2710,271020,TRUE,FALSE,TRUE,TRUE
27102031,27,2710,271020,TRUE,FALSE,TRUE,TRUE
27102035,27,2710,271020,TRUE,FALSE,TRUE,TRUE
27102039,27,2710,271020,TRUE,FALSE,TRUE,TRUE
27102090,27,2710,271020,TRUE,FALSE,TRUE,TRUE
27109100,27,2710,271091,TRUE,FALSE,TRUE,TRUE
27109900,27,2710,271099,TRUE,FALSE,TRUE,TRUE
27111100,27,2711,271111,TRUE,FALSE,TRUE,TRUE
27111211,27,2711,271112,TRUE,FALSE,TRUE,TRUE
27111219,27,2711,271112,TRUE,FALSE,TRUE,TRUE
27111291,27,2711,271112,TRUE,FALSE,TRUE,TRUE
27111293,27,2711,271112,TRUE,FALSE,TRUE,TRUE
27111294,27,2711,271112,TRUE,FALSE,TRUE,TRUE
27111296,27,2711,271112,TRUE,FALSE,TRUE,FALSE
27111297,27,2711,271112,TRUE,FALSE,TRUE,TRUE
27111298,27,2711,271112,TRUE,FALSE,TRUE,FALSE
27111310,27,2711,271113,TRUE,FALSE,TRUE,TRUE
27111330,27,2711,271113,TRUE,FALSE,TRUE,TRUE
27111391,27,2711,271113,TRUE,FALSE,TRUE,TRUE
27111393,27,2711,271113,TRUE,FALSE,TRUE,FALSE
27111397,27,2711,271113,TRUE,FALSE,TRUE,TRUE
27111398,27,2711,271113,TRUE,FALSE,TRUE,FALSE
27111400,27,2711,271114,TRUE,FALSE,TRUE,TRUE
27111900,27,2711,271119,TRUE,FALSE,TRUE,TRUE
27112100,27,2711,271121,TRUE,FALSE,TRUE,TRUE
27112900,27,2711,271129,TRUE,FALSE,TRUE,TRUE
27121010,27,2712,271210,TRUE,FALSE,TRUE,TRUE
27121090,27,2712,271210,TRUE,FALSE,TRUE,TRUE
27122000,27,2712,271220,TRUE,FALSE,TRUE,FALSE
27122010,27,2712,271220,TRUE,FALSE,TRUE,TRUE
27122090,27,2712,271220,TRUE,FALSE,TRUE,TRUE
27129011,27,2712,271290,TRUE,FALSE,TRUE,TRUE
27129019,27,2712,271290,TRUE,FALSE,TRUE,TRUE
27129031,27,2712,271290,TRUE,FALSE,TRUE,TRUE
27129033,27,2712,271290,TRUE,FALSE,TRUE,TRUE
27129039,27,2712,271290,TRUE,FALSE,TRUE,TRUE
27129090,27,2712,271290,TRUE,FALSE,TRUE,FALSE
27129091,27,2712,271290,TRUE,FALSE,TRUE,TRUE
27129099,27,2712,271290,TRUE,FALSE,TRUE,TRUE
27131100,27,2713,271311,TRUE,FALSE,TRUE,TRUE
27131200,27,2713,271312,TRUE,FALSE,TRUE,TRUE
27132000,27,2713,271320,TRUE,FALSE,TRUE,TRUE
27139010,27,2713,271390,TRUE,FALSE,TRUE,TRUE
27139090,27,2713,271390,TRUE,FALSE,TRUE,TRUE
27141000,27,2714,271410,TRUE,FALSE,TRUE,TRUE
27149000,27,2714,271490,TRUE,FALSE,TRUE,TRUE
27150000,27,2715,271500,TRUE,FALSE,TRUE,TRUE
27150010,27,2715,271500,TRUE,FALSE,TRUE,FALSE
27150090,27,2715,271500,TRUE,FALSE,TRUE,FALSE
27160000,27,2716,271600,TRUE,TRUE,TRUE,TRUE
28011000,28,2801,280110,TRUE,FALSE,TRUE,TRUE
28012000,28,2801,280120,TRUE,FALSE,TRUE,TRUE
28013010,28,2801,280130,TRUE,FALSE,TRUE,TRUE
28013090,28,2801,280130,TRUE,FALSE,TRUE,TRUE
28020000,28,2802,280200,TRUE,FALSE,TRUE,TRUE
28030000,28,2803,280300,TRUE,FALSE,TRUE,TRUE
28030010,28,2803,280300,TRUE,FALSE,TRUE,FALSE
28030030,28,2803,280300,TRUE,FALSE,TRUE,FALSE
28030080,28,2803,280300,TRUE,FALSE,TRUE,FALSE
28030090,28,2803,280300,TRUE,FALSE,TRUE,FALSE
28041000,28,2804,280410,TRUE,TRUE,TRUE,TRUE
28042100,28,2804,280421,TRUE,FALSE,TRUE,TRUE
28042900,28,2804,280429,TRUE,FALSE,TRUE,FALSE
28042910,28,2804,280429,TRUE,FALSE,TRUE,TRUE
28042990,28,2804,280429,TRUE,FALSE,TRUE,TRUE
28043000,28,2804,280430,TRUE,FALSE,TRUE,TRUE
28044000,28,2804,280440,TRUE,FALSE,TRUE,TRUE
28045010,28,2804,280450,TRUE,FALSE,TRUE,TRUE
28045090,28,2804,280450,TRUE,FALSE,TRUE,TRUE
28046100,28,2804,280461,TRUE,FALSE,TRUE,TRUE
28046900,28,2804,280469,TRUE,FALSE,TRUE,TRUE
28047000,28,2804,280470,TRUE,FALSE,TRUE,TRUE
28048000,28,2804,280480,TRUE,FALSE,TRUE,TRUE
28049000,28,2804,280490,TRUE,FALSE,TRUE,TRUE
28051100,28,2805,280511,TRUE,FALSE,TRUE,TRUE
28051200,28,2805,280512,TRUE,FALSE,TRUE,TRUE
28051900,28,2805,280519,TRUE,FALSE,TRUE,FALSE
28051910,28,2805,280519,TRUE,FALSE,TRUE,TRUE
28051990,28,2805,280519,TRUE,FALSE,TRUE,TRUE
